2000 9459
1014 181 8654
181 238 -593
238 56 -7571
56 830 7392
830 44 -494
44 936 -1941
936 631 4072
631 1043 2180
1043 1256 -5566
1256 1880 2022
1880 591 -1962
591 953 9023
953 48 9223
48 1135 -5673
1135 1760 -6589
1760 1705 2071
1705 896 -9187
896 949 -2279
949 1151 -6388
1151 1630 -3252
1630 1435 -5577
1435 1565 8645
1565 1664 6203
1664 742 1191
742 1227 6756
1227 803 -9538
803 212 -8652
212 299 -1162
299 1234 3825
1234 213 -5749
213 1352 5007
1352 514 -4328
514 816 2447
816 1891 -1750
1891 128 -5689
128 402 -7308
402 839 -6058
839 1518 4867
1518 703 -1134
703 1259 2671
1259 1627 -1367
1627 1163 -7653
1163 476 9906
476 305 -3619
305 1243 -2180
1243 827 6794
827 1858 6572
1858 663 1655
663 793 -6316
793 1127 -8369
1127 1793 -5994
1793 1441 -2930
1441 1638 -5745
1638 1822 -8286
1822 1779 7638
1779 1750 8255
1750 970 1124
970 1152 -4470
1152 1090 8777
1090 429 136
429 1844 2571
1844 1686 8048
1686 1859 -7934
1859 1272 -9030
1272 1279 2111
1279 1782 2740
1782 848 -8397
848 1265 239
1265 1539 -7197
1539 906 -193
906 1177 -496
1177 650 -2947
650 859 5636
859 1769 -423
1769 1153 -9966
1153 7 7564
7 1429 -7491
1429 1706 9979
1706 1154 -1094
1154 856 -3035
856 1574 -6976
1574 920 3495
920 682 -1097
682 878 -1844
878 556 -5932
556 317 -5193
317 1384 -279
1384 1096 591
1096 1167 794
1167 644 -5900
644 1771 -7609
1771 1260 2815
1260 1816 4149
1816 1572 2600
1572 224 -9634
224 24 -4578
24 905 -8791
905 1412 -6219
1412 1896 -2982
1896 1071 89
1071 365 -8030
365 366 -3801
366 649 -4086
649 1143 1593
1143 31 -9000
31 98 -5848
98 1270 -3009
1270 1442 -8331
1442 814 -7502
814 843 7219
843 22 -4170
22 1160 5482
1160 681 -8183
681 291 -5749
291 89 2615
89 294 -1971
294 1700 -2642
1700 16 -532
16 638 7708
638 1425 -7680
1425 573 -1169
573 1517 -1438
1517 1299 -1259
1299 753 9251
753 1223 -1002
1223 1939 -1382
1939 1274 -8501
1274 245 2445
245 1124 -7854
1124 409 -2123
409 109 -6300
109 17 7164
17 1484 -8518
1484 66 -3420
66 1993 -5784
1993 627 2729
627 197 3599
197 1758 -9584
1758 100 7009
100 1366 -6721
1366 1604 8385
1604 58 -8935
58 1457 -4888
1457 642 2093
642 1149 -875
1149 857 -9566
857 1418 -6275
1418 1656 4666
1656 1165 -986
1165 1118 -3542
1118 1636 7510
1636 534 -5031
534 1291 -7318
1291 755 8606
755 278 349
278 559 4541
559 750 1718
750 1176 -6739
1176 377 -589
377 823 2863
823 1513 644
1513 1836 7133
1836 570 -2631
570 1057 -899
1057 1623 -6157
1623 1185 -7300
1185 19 113
19 1007 -8459
1007 1475 -1616
1475 1959 4473
1959 1305 -3872
1305 1840 -3693
1840 1832 -6764
1832 1666 -3948
1666 1324 -361
1324 494 6327
494 457 -978
457 93 4179
93 1273 -8750
1273 1809 -1862
1809 382 -1917
382 724 -1481
724 1507 -5375
1507 995 -829
995 1050 2035
1050 1585 -4945
1585 1338 5701
1338 472 341
472 1306 -1698
1306 1533 -7093
1533 1895 -4067
1895 776 4907
776 566 198
566 855 947
855 1461 -5823
1461 1848 -5433
1848 339 -7050
339 69 -7
69 1573 -1106
1573 392 -3482
392 1353 5315
1353 975 3563
975 1141 9124
1141 54 -5384
54 1317 9811
1317 610 398
610 334 -2580
334 1622 2351
1622 202 -5572
202 706 456
706 389 -5985
389 1424 1238
1424 1780 -3923
1780 972 9309
972 72 -4797
72 648 5733
648 1715 -110
1715 1728 1565
1728 759 -9674
759 1145 -8974
1145 723 -2796
723 450 -6853
450 421 -4752
421 92 1449
92 1527 -5152
1527 1520 -2912
1520 1631 4548
1631 264 6015
264 1404 -7606
1404 1224 1409
1224 864 6503
864 674 3556
674 1421 -6799
1421 1682 -5009
1682 601 -6028
601 1524 1399
1524 9 -508
9 1843 -8466
1843 411 -3952
411 282 -8258
282 660 8805
660 775 -2936
775 142 4042
142 786 -9450
786 47 -1331
47 917 2
917 768 2212
768 1344 -7128
1344 1210 -1904
1210 743 -8145
743 1971 -1512
1971 148 -4163
148 652 -3421
652 1605 -6748
1605 146 -3339
146 1778 2771
1778 483 -5285
483 503 6157
503 1555 4873
1555 1795 6928
1795 36 -7305
36 420 -1954
420 739 4004
739 1131 -9578
1131 312 -8607
312 187 -8341
187 1599 -1542
1599 698 5336
698 1364 -1103
1364 549 -1124
549 637 -695
637 895 -6516
895 1147 -1069
1147 722 -2597
722 1641 -7909
1641 1458 -3551
1458 157 -6006
157 1150 -7312
1150 1693 6510
1693 447 -3789
447 1523 -3723
1523 397 2479
397 448 -9581
448 670 -1571
670 1761 -1264
1761 1534 -5520
1534 1187 4596
1187 1704 3791
1704 686 -4002
686 401 -1184
401 1342 -6951
1342 286 -960
286 1639 -8698
1639 818 5750
818 1730 4812
1730 565 -7707
565 1931 2555
1931 770 -695
770 871 8028
871 378 1666
378 1866 8801
1866 1214 -4481
1214 1890 -7745
1890 1528 -8800
1528 561 9357
561 881 -7831
881 1266 -4036
1266 615 4800
615 1863 8812
1863 413 -8562
413 1320 -3160
1320 589 -2289
589 190 1831
190 183 8356
183 1373 -4914
1373 948 7323
948 842 -2619
842 512 70
512 771 -4172
771 1949 -3163
1949 1967 -2863
1967 1301 4099
1301 61 1244
61 1255 -2121
1255 325 -4642
325 625 9587
625 892 7465
892 1022 1752
1022 1047 -8408
1047 106 -3505
106 1407 7939
1407 783 -6115
783 227 -5859
227 1314 -3455
1314 1236 3388
1236 160 387
160 1995 -9284
1995 1950 -9574
1950 1907 -8877
1907 1164 8026
1164 1235 -7652
1235 1054 2307
1054 513 -5703
513 794 7812
794 1799 -6224
1799 284 -8298
284 487 8499
487 883 -6242
883 1110 -5783
1110 1499 -3058
1499 1505 -2209
1505 163 6110
163 1873 -4579
1873 602 -8900
602 240 -710
240 1921 -2
1921 1867 -9369
1867 1578 -1700
1578 1612 -4383
1612 349 3256
349 1731 -6673
1731 304 1863
304 60 -585
60 446 -6253
446 1237 -4916
1237 798 -6519
798 1406 -6458
1406 1701 -516
1701 1088 -282
1088 526 -394
526 1647 -1623
1647 1295 -5960
1295 75 3521
75 1247 2265
1247 1619 5098
1619 1784 3289
1784 1444 -6633
1444 1794 5869
1794 1946 -2904
1946 1560 2767
1560 695 2341
695 1465 8464
1465 1489 -8037
1489 1092 -1247
1092 1626 8681
1626 904 1749
904 65 2363
65 120 -2563
120 1729 3658
1729 1179 -4615
1179 1453 5277
1453 372 4204
372 1976 -712
1976 8 5175
8 1697 -353
1697 1038 6793
1038 488 -2346
488 1325 -160
1325 654 1447
654 1662 -1196
1662 825 2550
825 1440 -3867
1440 1439 -9337
1439 1632 -2686
1632 276 -7357
276 1942 -9737
1942 1526 7811
1526 1447 -8905
1447 200 -6524
200 837 -1262
837 335 -5642
335 678 7638
678 307 -8224
307 1642 -7244
1642 38 8785
38 1205 1016
1205 539 8061
539 1717 -3660
1717 689 -9466
689 1613 8795
1613 1695 6830
1695 736 -4751
736 619 -9659
619 751 -8899
751 1219 -148
1219 915 3497
915 296 -7131
296 645 -406
645 778 -4125
778 810 44
810 1992 -123
1992 1702 6066
1702 459 2545
459 1114 5871
1114 1710 -974
1710 1602 575
1602 1393 -278
1393 1445 7237
1445 424 -1108
424 1062 -4411
1062 113 -5248
113 1488 9323
1488 533 2501
533 221 8218
221 385 9474
385 854 -8381
854 1905 -23
1905 891 -3448
891 1345 5250
1345 1737 2467
1737 1624 3684
1624 1584 -6303
1584 1002 -4997
1002 872 -5714
872 452 2593
452 497 -6605
497 51 5938
51 586 -508
586 1546 -721
1546 604 -260
604 1220 -4836
1220 1186 -6730
1186 1990 -9431
1990 702 -6369
702 767 -7487
767 405 -3555
405 474 6645
474 1036 2039
1036 158 1695
158 542 5035
542 1042 -5620
1042 1723 -6996
1723 1280 5618
1280 600 3937
600 235 -5828
235 1770 -156
1770 1005 -7917
1005 772 -3933
772 1535 683
1535 1685 -8037
1685 469 5247
469 41 -6679
41 870 -2339
870 1679 22
1679 1390 7193
1390 199 -9129
199 989 -4904
989 406 6869
406 489 -5454
489 1368 1424
1368 1519 7814
1519 12 -4153
12 1294 -9368
1294 1277 -4858
1277 924 9306
924 928 -1502
928 64 -3123
64 206 6613
206 1790 9270
1790 826 -7981
826 261 -7575
261 1833 -9743
1833 1207 -6259
1207 384 9747
384 1978 -6653
1978 1251 7261
1251 1659 7365
1659 538 -8357
538 1567 412
1567 963 -899
963 1292 -1601
1292 1246 185
1246 1464 -6404
1464 1362 7694
1362 1211 9817
1211 1074 -3325
1074 225 -7887
225 1225 -172
1225 1945 2643
1945 344 -9749
344 801 -2315
801 1608 -7915
1608 730 -3854
730 836 -7980
836 416 1551
416 799 3269
799 177 2530
177 395 612
395 451 -4931
451 971 2432
971 351 5855
351 833 -9221
833 574 -4527
574 752 -6817
752 1137 -3979
1137 1969 -8669
1969 614 -1479
614 1249 4037
1249 1502 -2266
1502 1735 -6232
1735 1537 -2268
1537 1665 -2599
1665 545 204
545 1869 -8439
1869 1628 1921
1628 236 -2790
236 1948 -6528
1948 865 -6416
865 1850 8170
1850 1805 6894
1805 1357 -5926
1357 269 -321
269 442 -1022
442 1129 -9061
1129 267 -3782
267 176 4459
176 347 4122
347 820 -1063
820 274 -3737
274 396 -6515
396 1166 -1862
1166 1400 8327
1400 20 -3146
20 1532 -9322
1532 486 -1442
486 846 -1155
846 1739 -147
1739 1713 -1021
1713 1511 3966
1511 1073 4610
1073 300 2440
300 844 -2606
844 1130 5939
1130 516 9632
516 506 -3397
506 809 -7852
809 1963 9623
1963 716 -6443
716 1116 3449
1116 1209 7236
1209 1208 -7603
1208 991 -1909
991 1159 3349
1159 1649 -9610
1649 1748 -8479
1748 1056 -8022
1056 43 -4056
43 1238 -685
1238 1055 -2992
1055 1466 -117
1466 899 -5582
899 186 -8124
186 1460 6603
1460 1339 8784
1339 764 4228
764 946 -5971
946 1966 6328
1966 828 -4045
828 1954 61
1954 1562 -6979
1562 957 -3110
957 1722 -7843
1722 1564 -7085
1564 861 9186
861 301 2162
301 1889 -1864
1889 1594 -2316
1594 1557 1570
1557 279 9413
279 1681 -5977
1681 1380 -3922
1380 1676 -3161
1676 1854 9824
1854 226 -2412
226 3 -4916
3 207 571
207 484 5562
484 717 -5206
717 122 4738
122 1355 2069
1355 1934 3033
1934 1923 -8636
1923 690 -1205
690 4 -8654
4 677 -7400
677 966 -6107
966 14 5904
14 821 9703
821 541 -6873
541 912 9674
912 318 -7252
318 817 -1578
817 1888 6739
1888 911 2685
911 133 9326
133 621 -4864
621 247 7688
247 1860 11
1860 431 -1345
431 498 9626
498 1586 7316
1586 1768 -5736
1768 1490 -3579
1490 1379 -4606
1379 874 -8659
874 1108 -2927
1108 656 711
656 795 276
795 595 822
595 1474 -8189
1474 462 753
462 850 920
850 1086 1950
1086 921 -3222
921 1327 -9222
1327 1025 -4066
1025 927 1578
927 485 -6195
485 394 1316
394 150 7597
150 222 -9772
222 1039 -88
1039 1529 2980
1529 499 3096
499 1884 1811
1884 108 -7735
108 583 -4957
583 255 -3277
255 78 733
78 588 -3968
588 139 -156
139 1387 -3708
1387 1894 2667
1894 1067 -8304
1067 863 -1721
863 1199 -3075
1199 1872 -4164
1872 617 -8085
617 1660 -4915
1660 1865 -8567
1865 1262 -4132
1262 914 1053
914 584 -1891
584 1244 -9371
1244 159 -2330
159 1536 7047
1536 748 -3130
748 1955 8785
1955 1156 1224
1156 680 9807
680 298 -8602
298 1302 -1369
1302 1053 5830
1053 184 -2506
184 249 9867
249 537 -5941
537 1363 -9055
1363 884 875
884 2000 -6760
1 459 -3201
459 1694 861
1694 996 372
996 740 364
740 682 5889
682 692 -806
692 449 -8041
449 1075 -6026
1075 177 8323
177 1710 -561
1710 74 1189
74 76 -1439
76 551 5665
551 822 -2024
822 690 -4516
690 906 258
906 1125 -824
1125 818 288
818 144 5740
144 888 5018
888 1751 -2551
1751 168 -219
168 55 -6484
55 1332 -8458
1332 398 4652
398 592 -9413
592 907 554
907 702 1939
702 1722 -1818
1722 760 -9196
760 252 7016
252 1957 -5690
1957 1592 4398
1592 540 -386
540 1485 -1339
1485 1132 -5573
1132 989 7212
989 828 -4179
828 1376 -1255
1376 957 987
957 1833 723
1833 1210 -5541
1210 1488 -3259
1488 1195 724
1195 1584 -5678
1584 1175 -2067
1175 263 -5622
263 221 6580
221 113 -9627
113 1645 1304
1645 1461 -5318
1461 460 789
460 5 -3055
5 1131 -7548
1131 1176 7724
1176 1096 -3136
1096 78 -3441
78 325 -5585
325 1221 8147
1221 1219 267
1219 20 -216
20 1951 -6859
1951 1328 4497
1328 628 -6779
628 1135 3395
1135 902 7759
902 1344 -5368
1344 298 -1677
298 1525 -7013
1525 105 -2311
105 525 2962
525 162 5180
162 1581 -5580
1581 307 -583
307 1881 8689
1881 1936 -638
1936 1855 9327
1855 1191 -1252
1191 1812 -1335
1812 31 50
31 1639 -3076
1639 827 2019
827 311 -9363
311 1865 -8802
1865 953 8431
953 1644 -6241
1644 1380 -6729
1380 944 -9112
944 1077 -4106
1077 1504 -808
1504 24 -6180
24 810 -2270
810 1603 2154
1603 918 2484
918 1425 7487
1425 1302 -2284
1302 121 6533
121 1602 2486
1602 729 -635
729 234 -2370
234 1874 -1933
1874 1392 -6043
1392 1818 -215
1818 351 -6946
351 1124 -5300
1124 1750 1103
1750 335 2705
335 418 116
418 1619 256
1619 109 -3954
109 738 -1407
738 586 7492
586 1728 4852
1728 489 -1911
489 1688 366
1688 1995 -8164
1995 1648 9932
1648 1356 -482
1356 1187 -1866
1187 1663 -3817
1663 492 -7927
492 420 4863
420 395 4237
395 776 4225
776 404 -43
404 1025 -9734
1025 1671 -2885
1671 941 5372
941 336 7581
336 1540 5149
1540 1680 5925
1680 483 1346
483 1788 9183
1788 612 -7366
612 1149 4456
1149 1086 1548
1086 220 7875
220 1941 1544
1941 713 -786
713 807 8210
807 407 -5905
407 949 9834
949 1850 6170
1850 914 -8300
914 1147 -4331
1147 385 7635
385 1039 3238
1039 352 5113
352 1580 -3120
1580 1677 -8374
1677 1341 -2417
1341 1237 -3179
1237 956 1071
956 733 2763
733 697 8047
697 1748 -6928
1748 1037 -7503
1037 419 -6002
419 170 -5429
170 1366 -3035
1366 1200 1330
1200 127 -7668
127 253 9358
253 320 -1943
320 1246 -2299
1246 1785 9503
1785 152 5046
152 1338 -5363
1338 964 8514
964 1651 6921
1651 782 9550
782 1105 -6012
1105 296 -4767
296 1803 2360
1803 1907 -2692
1907 1597 -3031
1597 1927 -2552
1927 1361 7400
1361 332 -8325
332 1863 -1445
1863 642 -5118
642 1060 -7478
1060 354 -7508
354 1171 -8854
1171 1872 1585
1872 353 -6076
353 1288 -2424
1288 1226 4407
1226 961 2021
961 379 -1032
379 1186 -7815
1186 500 311
500 584 -3635
584 257 -759
257 132 8394
132 284 -231
284 138 -2067
138 348 892
348 369 -4773
369 1292 -504
1292 952 4977
952 1399 -6884
1399 1304 -198
1304 457 -7086
457 1327 -1759
1327 938 9184
938 804 2447
804 979 -3670
979 605 6517
605 1212 -3407
1212 19 -3753
19 1036 -7957
1036 749 -4117
749 1567 -2042
1567 1162 9331
1162 270 -6530
270 463 -1130
463 1126 9074
1126 1563 -95
1563 1778 9022
1778 1696 -2886
1696 1835 -8991
1835 135 2347
135 184 -6342
184 1782 -3242
1782 1553 -3682
1553 1021 -9025
1021 1742 -230
1742 1475 -9472
1475 1024 -3559
1024 930 8736
930 401 4806
401 1611 6647
1611 668 -7064
668 410 -7494
410 1324 5572
1324 1441 -8747
1441 1412 -8053
1412 1223 3163
1223 1321 -8448
1321 294 227
294 155 -1420
155 997 -4960
997 360 1649
360 1674 306
1674 1108 -1305
1108 1437 1870
1437 1224 -391
1224 1271 -6329
1271 534 -9666
534 546 259
546 440 -2708
440 73 9303
73 283 7568
283 193 -8021
193 384 2293
384 1587 372
1587 1072 -7373
1072 1968 -201
1968 630 310
630 1009 -922
1009 1637 -897
1637 1274 -2325
1274 1763 -6481
1763 1000 -8835
1000 1069 -3883
1069 1348 -585
1348 618 -2335
618 1841 3653
1841 347 5600
347 1816 1096
1816 640 -8557
640 1281 4187
1281 164 -6341
164 1352 4288
1352 58 -8044
58 536 2144
536 767 9876
767 1700 -4988
1700 1559 8578
1559 1213 -6708
1213 1969 2287
1969 1241 4148
1241 1564 -9749
1564 429 1988
429 1783 -4435
1783 1496 -2560
1496 1877 242
1877 1353 -1137
1353 316 -306
316 461 2936
461 394 4916
394 1675 -8186
1675 1573 -2091
1573 1017 1445
1017 641 -8213
641 458 2730
458 1182 3788
1182 1114 8727
1114 1981 18
1981 1275 -1606
1275 858 104
858 752 -2049
752 482 2474
482 507 -9435
507 781 -2643
781 813 7742
813 786 3741
786 1257 -1668
1257 695 8885
695 1181 956
1181 1040 -798
1040 928 -6708
928 402 909
402 1713 7997
1713 1764 -4255
1764 875 3211
875 933 -6463
933 341 -3150
341 1920 -9737
1920 1516 -7856
1516 1716 -1255
1716 1112 1516
1112 1891 -6693
1891 444 -5624
444 14 4132
14 934 -9418
934 198 33
198 936 1031
936 1823 -7692
1823 716 -2140
716 761 -4193
761 1902 1372
1902 1371 4265
1371 69 -6202
69 1363 -9073
1363 173 -7448
173 1890 -1709
1890 896 -7167
896 222 -9867
222 1286 -9553
1286 578 -814
578 585 -2496
585 696 737
696 932 -9744
932 167 -2591
167 1767 -2553
1767 390 5047
390 1749 3954
1749 1185 563
1185 1374 6697
1374 1476 -8915
1476 1215 8383
1215 809 9627
809 6 2042
6 1794 -7980
1794 583 -8490
583 805 658
805 1695 -9849
1695 1571 -5349
1571 1499 -5989
1499 59 -5035
59 306 676
306 126 6096
126 1387 -9646
1387 15 -5331
15 1678 1542
1678 326 6280
326 599 6060
599 422 5844
422 1462 -3789
1462 1479 -3390
1479 555 -2527
555 516 -2444
516 1561 -4713
1561 644 2247
644 95 1791
95 1802 -5614
1802 1170 121
1170 70 -3756
70 1446 -5695
1446 1813 -9269
1813 93 3532
93 286 1243
286 1503 2307
1503 1806 7421
1806 1397 -8694
1397 373 5479
373 1415 -9099
1415 1886 -1847
1886 831 9118
831 1315 -6465
1315 1896 1711
1896 99 3672
99 1962 5793
1962 1287 -8468
1287 101 -6715
101 1296 -6020
1296 124 -5848
124 547 -7714
547 228 6330
228 1665 8024
1665 169 -9029
169 929 -6228
929 27 -9735
27 338 1314
338 739 3305
739 1316 -9541
1316 98 -703
98 1931 4136
1931 314 90
314 1531 -1918
1531 1910 -5471
1910 1591 9745
1591 1944 2277
1944 1744 4171
1744 1574 -8635
1574 909 -8634
909 1159 -5756
1159 753 3227
753 830 -7888
830 660 593
660 722 -1787
722 44 8854
44 471 -5877
471 893 -1660
893 1539 -7262
1539 1467 -3811
1467 1753 2748
1753 82 5404
82 13 -9806
13 337 8665
337 1734 -3142
1734 342 2536
342 1407 -2271
1407 530 -2659
530 1250 9856
1250 967 1093
967 1568 -2146
1568 673 -8089
673 720 -3104
720 581 3116
581 825 5108
825 1206 -8345
1206 1893 9530
1893 991 -8914
991 1177 -7620
1177 1712 -4125
1712 450 -2131
450 973 -2370
973 2 3312
2 241 -70
241 801 -2355
801 770 -7504
770 1373 -7934
1373 633 3208
633 747 566
747 972 -2495
972 1768 -4210
1768 1546 -1815
1546 297 -9568
297 435 -7305
435 376 6606
376 1731 -3359
1731 1121 9395
1121 806 -3222
806 1290 2477
1290 56 923
56 1012 1917
1012 1470 -4700
1470 346 8062
346 1668 -3663
1668 1590 802
1590 606 -2523
606 1280 -9554
1280 1261 -9588
1261 1895 -3917
1895 1804 1545
1804 1690 -41
1690 1965 8332
1965 1576 8546
1576 675 -690
675 768 1878
768 755 9834
755 1649 3572
1649 10 4464
10 838 -161
838 1044 6236
1044 467 312
467 945 2167
945 1859 -7089
1859 1019 6297
1019 203 3736
203 1509 -7083
1509 1606 -5149
1606 654 -1058
654 743 2254
743 533 9544
533 548 5959
548 727 -2288
727 303 3993
303 495 1191
495 77 1425
77 1165 514
1165 1097 -49
1097 976 -9701
976 64 2288
64 231 5689
231 1636 -6092
1636 1422 -4309
1422 313 -7105
313 1026 9486
1026 372 2220
372 814 6428
814 280 -4706
280 1770 -2156
1770 1122 -5554
1122 317 -5128
317 974 1827
974 850 3548
850 462 -2501
462 1258 -2513
1258 954 4044
954 1799 -5579
1799 1741 1933
1741 1992 -3556
1992 247 -8008
247 1732 -5737
1732 1188 -3534
1188 1972 2090
1972 1994 -9097
1994 308 -1214
308 1629 -3429
1629 106 -8970
106 684 -1728
684 834 -1118
834 287 -2928
287 278 -5642
278 1103 1570
1103 982 -6058
982 1410 -5401
1410 652 -294
652 793 -9796
793 1866 1553
1866 671 5973
671 229 -1294
229 1333 -1872
1333 1229 -6016
1229 1849 1155
1849 1498 -4591
1498 293 -1611
293 1838 2254
1838 1339 -6556
1339 1442 -1679
1442 92 -7187
92 1600 1573
1600 496 1703
496 879 -5802
879 1601 6231
1601 912 -4427
912 1449 5160
1449 375 -7401
375 1266 -9050
1266 1610 346
1610 971 -7988
971 1632 1466
1632 998 6225
998 960 -1543
960 185 -4083
185 79 1055
79 995 139
995 1080 -8790
1080 451 7154
451 1133 -5215
1133 494 -1802
494 661 2717
661 1118 -4862
1118 1421 -7208
1421 209 1396
209 1779 -4906
1779 1501 -2470
1501 1396 -8926
1396 1100 9951
1100 897 -1797
897 213 -5666
213 443 3683
443 199 -2406
199 538 -880
538 334 -1171
334 47 -9590
47 1638 295
1638 1807 -960
1807 962 -8584
962 841 -9353
841 1824 7258
1824 68 -1825
68 464 83
464 734 -6918
734 1518 4045
1518 789 9454
789 718 1261
718 1313 9789
1313 1202 -8170
1202 137 -3041
137 860 -7555
860 523 2661
523 512 8790
512 687 -7335
687 1064 -8387
1064 175 -3275
175 803 5331
803 1548 -5794
1548 1494 2044
1494 416 179
416 497 -4696
497 153 8747
153 777 3535
777 1152 -4945
1152 1098 443
1098 624 -9217
624 1646 -2425
1646 1879 2625
1879 1082 2512
1082 1956 -4896
1956 886 -2359
886 266 -6190
266 43 -868
43 1856 -1285
1856 948 -4807
948 787 -3618
787 1091 -9443
1091 1658 -9174
1658 1101 -1096
1101 1662 -1415
1662 1402 5224
1402 751 -2533
751 436 -5711
436 1746 3920
1746 919 -510
919 1042 -7410
1042 1066 14
1066 1207 -6223
1207 847 -621
847 565 -1601
565 1701 -7728
1701 1155 8813
1155 1022 -1160
1022 515 7205
515 1822 -3489
1822 1551 -7460
1551 1382 -7368
1382 1074 -9062
1074 246 -4225
246 1661 -3838
1661 579 -5958
579 1268 2941
1268 208 1731
208 377 -7247
377 939 -6603
939 617 756
617 895 -3610
895 413 4111
413 1628 -2585
1628 112 3029
112 343 -9864
343 264 698
264 358 7050
358 176 -3097
176 1455 8373
1455 268 6921
268 1730 644
1730 927 -348
927 1468 4285
1468 499 -8620
499 1424 -3330
1424 1220 -7358
1220 607 1503
607 591 1911
591 1541 -521
1541 1134 1171
1134 1864 -8553
1864 1110 4242
1110 1322 7417
1322 677 -6455
677 1062 -5798
1062 1745 2421
1745 1445 7181
1445 819 3230
819 1999 -4625
1999 844 -1093
844 1482 7787
1482 688 -4557
688 1136 129
1136 508 2324
508 1867 9109
1867 1406 8023
1406 1811 1106
1811 1978 -4760
1978 529 -1212
529 1971 4555
1971 1336 -4974
1336 1256 -6664
1256 1512 -4574
1512 856 5283
856 1854 3857
1854 491 1127
491 1197 -2150
1197 1970 -7441
1970 51 2129
51 1798 -583
1798 380 -5491
380 1094 1435
1094 1495 -6913
1495 1975 -3110
1975 1350 1735
1350 1800 3220
1800 66 -1725
66 329 6114
329 271 -4015
271 1656 -7380
1656 1948 -1483
1948 195 2328
195 1193 -5208
1193 1378 -2656
1378 396 -6957
396 292 -9611
292 1426 -4275
1426 1388 3736
1388 1984 2385
1984 1139 2091
1139 1436 5598
1436 1054 2062
1054 1520 -8016
1520 992 5382
992 42 7078
42 141 -3117
141 1013 -8046
1013 1599 -8463
1599 1977 -5519
1977 1058 -6642
1058 295 3949
295 590 7355
590 125 -414
125 1205 -1402
1205 1295 -5570
1295 1008 -5861
1008 41 1736
41 1117 -8605
1117 433 -1952
433 39 -270
39 611 -1586
611 30 2032
30 658 -7876
658 1934 2769
1934 344 -9422
344 367 2307
367 1537 867
1537 1431 -6245
1431 665 -7047
665 119 2367
119 999 3867
999 434 -244
434 1253 7393
1253 1435 8954
1435 1515 -5610
1515 1683 -8647
1683 1942 -2794
1942 54 -9413
54 719 -9943
719 514 -870
514 1935 105
1935 122 2599
122 188 6939
188 1640 5062
1640 262 -2338
262 1653 924
1653 1647 9501
1647 706 -5122
706 340 2789
340 1068 -7075
1068 1081 985
1081 1076 1836
1076 1055 -5812
1055 522 -1649
522 1180 -3507
1180 1236 -3091
1236 1349 -6701
1349 1660 2371
1660 61 6746
61 1772 109
1772 1489 -8992
1489 1369 -682
1369 1775 9240
1775 1557 -9102
1557 1384 7763
1384 487 -2891
487 1991 2029
1991 1428 7324
1428 894 252
894 1043 -3195
1043 549 -6562
549 553 747
553 1010 4716
1010 815 -7039
815 651 -9820
651 425 -7583
425 662 -8246
662 249 -3515
249 560 -6653
560 1029 9385
1029 595 2247
595 1372 -3285
1372 1137 -809
1137 172 -8455
172 1709 -301
1709 765 -2796
765 1263 9104
1263 50 -8876
50 1434 -2446
1434 785 9162
785 1385 3999
1385 1582 1523
1582 1370 -3223
1370 601 4259
601 156 -2319
156 236 -1051
236 1057 -482
1057 171 -9240
171 864 -676
864 1586 -4556
1586 1918 -9281
1918 357 1911
357 1478 5624
1478 1300 -6006
1300 686 7521
686 1259 550
1259 1845 -4304
1845 1484 9844
1484 1786 1548
1786 1239 9321
1239 645 -5191
645 187 -7898
187 1146 1140
1146 272 7861
272 1560 2178
1560 1041 8511
1041 1487 5868
1487 1234 -4282
1234 504 -468
504 411 3183
411 218 -5610
218 775 -578
775 479 -2181
479 1805 -458
1805 721 6142
721 1575 8367
1575 656 9390
656 1190 7662
1190 981 -2552
981 1967 -2437
1967 474 8108
474 250 5643
250 1460 1479
1460 913 1018
913 711 3936
711 1884 642
1884 192 -3057
192 861 -4484
861 577 -2618
577 821 -8920
821 1444 2957
1444 566 -561
566 1839 -9018
1839 1089 -7299
1089 1815 2486
1815 11 -1725
11 1860 -8671
1860 260 -1528
260 1289 9213
1289 403 5292
403 365 73
365 1265 -6683
1265 1342 2377
1342 232 2248
232 800 -9194
800 709 93
709 473 -1114
473 1035 -1214
1035 1144 -1642
1144 885 1556
885 629 7259
629 1552 -8010
1552 1346 7621
1346 1725 -6072
1725 1318 -7300
1318 1773 -3723
1773 361 -6051
361 1307 1080
1307 1269 -2144
1269 498 -1332
498 1622 1007
1622 157 -4060
157 408 1334
408 1351 -6112
1351 409 7219
409 528 -7756
528 196 212
196 1457 4988
1457 1285 3741
1285 133 -5060
133 845 -912
845 855 527
855 9 2352
9 350 -1314
350 977 -7310
977 166 -2608
166 1691 2967
1691 1826 4112
1826 509 -5143
509 1607 -8605
1607 1883 -398
1883 103 -8993
103 442 2173
442 647 -6368
647 1178 1742
1178 227 9620
227 1464 -4314
1464 493 274
493 1362 -4968
1362 89 -3530
89 355 4347
355 1030 3165
1030 859 8051
859 1892 -7984
1892 1276 -8979
1276 1990 -9852
1990 1249 -4569
1249 258 1493
258 1555 8533
1555 1982 -4310
1982 1251 -9923
1251 387 -2495
387 1450 -9557
1450 1672 4759
1672 1714 -6519
1714 1769 610
1769 704 2329
704 1084 -3043
1084 966 6183
966 987 5847
987 1067 -497
1067 1443 -3652
1443 604 -3607
604 627 7160
627 1925 -6440
