1500 10000
1358 1463 -7437
398 58 -5557
43 99 5932
284 621 -491
953 800 -3394
363 239 -6334
1461 811 9725
1015 914 -6088
1289 922 -3642
1345 1303 -9110
1077 1313 3004
958 1120 1512
251 631 -2672
288 516 -2181
182 555 -9845
970 1200 -7893
1400 842 -6284
263 291 -1712
95 608 -3868
515 150 9506
423 597 -7836
1427 1206 -7992
608 429 -9798
1366 1009 -4737
834 1335 -4494
221 269 -1678
1445 877 9701
809 881 -7557
1180 1402 6515
575 433 -49
1465 1480 3777
593 448 9362
994 1073 -8344
361 611 6745
112 198 -2849
890 1482 3340
1494 811 4838
348 692 -570
370 690 -6144
241 619 4452
294 288 -8842
1151 1307 -6635
1216 831 994
12 365 -726
1098 1147 -9343
939 1346 2287
1324 1476 -7521
1348 1370 -5360
911 769 2066
632 722 2060
1265 973 -7204
1374 1439 1385
1237 1041 6559
862 884 -5572
1216 936 745
1401 1298 -1901
533 615 -8503
1170 839 -9235
154 1 -6808
127 610 -5125
167 683 -5811
710 662 -4178
321 352 8820
338 741 -2938
612 232 5631
455 514 -8520
414 728 -8124
618 28 9011
657 321 -5740
896 1158 500
51 693 -4073
1295 1039 -2174
1108 836 9708
500 724 -9732
463 399 7606
1398 1342 -2882
988 1013 6544
909 1223 -3447
705 356 -9643
857 772 -9250
1245 1450 8033
144 67 7253
1355 1193 8200
462 445 -3411
201 124 9877
61 328 6140
718 426 9462
1059 1022 -9745
1008 1157 3972
300 10 -3380
31 473 -9460
1258 977 8875
349 330 2156
1240 813 5477
1163 920 -348
1134 862 -5175
394 599 -45
204 395 6622
570 536 575
681 73 -510
499 612 342
407 392 4845
498 39 -3595
516 364 7006
163 474 -2526
417 181 -433
686 362 -6693
1078 1115 -1986
477 12 457
98 399 8588
569 167 4261
336 596 -6593
333 42 -2917
1324 1202 -8167
732 113 -7190
1241 982 -1914
872 1381 -2412
1173 1289 -4889
609 371 -3181
427 621 4701
189 119 -1601
885 1410 -6144
694 388 -7786
915 1297 -2592
35 127 5883
565 388 -3117
236 154 -3257
818 1248 -4381
522 80 100
634 129 -9865
198 717 -6285
42 181 -2253
827 1468 -1449
1033 894 434
206 201 -4241
240 534 4960
640 111 -72
427 306 -768
6 315 8570
265 499 4929
123 179 7866
1408 1374 6359
162 129 -5343
622 530 -4420
1359 1203 -5312
698 255 -6228
515 330 -2902
1174 864 8845
808 844 5163
1099 1019 9311
883 1492 3287
342 534 -5596
1258 1408 247
952 1166 442
1012 842 8683
310 135 3446
1279 1358 840
835 1139 -1990
1284 1025 562
978 840 -7587
1178 1086 -8468
520 345 -9
1167 868 1768
663 416 6750
697 422 4357
1172 1416 -4763
669 398 -5542
1306 1238 4655
471 655 2538
807 974 7231
290 605 3861
172 308 832
481 545 4238
989 1402 -2166
227 213 2016
1053 1015 -9762
752 1342 6316
791 853 -8964
325 688 -8469
1474 907 -8167
1314 1297 8068
490 521 -3292
33 8 9334
144 452 -7667
647 683 -5016
25 654 -5655
1355 1430 -9587
1408 1306 9958
890 806 2495
451 318 -3173
552 503 -8423
952 827 -1824
292 23 -278
138 169 -5843
848 1333 -4801
8 94 9468
1415 1007 -6771
726 710 -2779
1131 1351 -7029
53 666 -939
1338 763 -9230
1080 1313 1532
409 78 9649
513 606 8693
1358 895 5043
241 733 -9017
758 1140 6805
968 989 -9652
945 1366 -2566
1128 1372 1597
1280 783 6580
355 423 -9978
1447 1023 1773
1495 796 5272
305 391 -4571
1419 812 -8541
37 352 8081
1381 1251 -6463
1341 999 7876
919 1123 -91
173 503 6317
814 1178 1302
282 59 -9743
79 149 5877
297 49 -9863
1263 978 -9398
1107 958 4480
790 778 8869
1290 756 635
345 529 -5645
836 781 -8235
317 7 1148
422 595 -9904
774 1201 105
730 579 -3598
999 1458 -8522
311 261 5750
564 371 -6224
999 1380 9494
453 143 8882
620 685 -6487
1235 940 3420
1500 962 -7290
528 229 6379
1014 1304 1747
266 596 2969
942 1111 2041
506 556 4749
361 574 5004
794 1335 -4016
1341 1393 -8463
59 401 -3728
1186 983 7775
1072 969 -597
1220 1163 -2929
695 744 8484
625 574 8247
1171 1149 7296
816 839 78
471 283 7923
126 203 2044
680 374 -5391
1278 909 -8689
687 451 3883
156 308 5984
912 1263 919
875 953 -5410
1344 1429 -7841
897 1426 1827
358 567 -5821
195 155 -9450
1097 1165 -1196
708 206 21
637 183 -5524
1352 820 393
957 1137 3872
1321 1175 3459
452 174 -2229
438 640 9638
1243 872 5171
1049 756 -8778
40 32 -344
222 708 -8132
788 1455 2013
1484 1280 2338
1128 1445 -899
360 38 -7512
639 53 -1035
706 255 -481
887 1308 2207
343 572 -7538
264 174 9598
1481 1381 -7076
880 1247 5951
201 205 -7923
500 186 235
1469 811 3902
1022 1377 1941
460 47 -5318
511 582 -6297
672 424 8742
1025 822 164
1339 1184 -9557
1488 1495 -6913
1391 837 2426
1110 1228 -7267
458 702 96
1355 964 5471
676 418 2376
454 531 -2355
1037 1197 -1311
718 699 5695
783 1056 -7794
893 970 2521
604 41 -662
1321 1349 102
875 1176 5474
131 606 8364
1445 1152 -3024
1499 765 -9709
723 1 9424
686 584 -6698
806 1252 -7898
1382 1265 -3138
1412 1072 8746
97 400 -3651
600 141 -5469
1345 1153 3173
795 762 9320
627 670 1141
1357 1205 7146
462 483 -920
943 789 1965
965 1390 -304
676 689 9644
214 73 4698
600 487 6197
679 203 -3840
1435 954 2289
1434 1272 -5856
385 317 -6032
922 1169 -9441
1234 1253 9663
517 478 -711
1246 884 -6577
631 275 2548
607 487 4414
1369 898 -6493
665 455 -7349
232 205 -4842
720 727 -8996
363 319 -4571
107 720 3429
94 352 -1447
326 226 9465
1288 1370 -7314
475 561 4976
1230 1086 -6227
219 686 -857
1059 791 5666
565 318 7704
3 519 -3512
183 275 2450
161 446 -8743
767 803 -3035
827 1021 747
1200 889 8618
1112 1088 6606
17 63 -3197
1120 1484 2727
153 423 -2561
908 1378 -7140
253 654 -6297
1008 840 4485
1023 780 3029
730 647 -1078
1119 1147 343
278 74 -2294
1349 892 -2436
1397 915 5199
1411 1149 -660
1331 1244 7456
1179 984 -4959
318 654 7349
1290 1069 7004
136 490 -4073
22 88 -4980
1196 1304 37
727 380 -2916
430 555 6191
551 312 6380
1230 1039 682
210 389 4526
926 801 5950
1058 1351 -8936
821 1284 -6797
1449 999 9210
1263 1468 -8717
655 257 7835
1271 1229 -8221
1323 1225 -287
1207 1198 -9600
730 203 -3983
239 594 4588
89 463 -2948
1360 1296 7389
1147 1247 -745
694 147 -2436
1332 1253 -1566
109 245 5965
950 851 9260
1116 1467 -1857
669 43 1008
328 225 -6776
566 393 9556
1452 1461 -982
1453 1207 5616
337 125 3393
1012 1185 -763
67 381 1884
1223 1063 540
598 561 1572
841 1239 -3288
1196 837 1190
1413 1132 5252
1422 1392 7496
1351 1029 3457
1404 814 7889
1297 1160 -5832
672 733 -725
536 263 7764
778 936 -6813
201 380 396
466 723 -2850
537 641 8490
1391 1236 -7704
1199 1028 -519
1130 1289 7239
851 1127 -1190
497 166 8182
1319 1360 -6836
1149 1414 5291
1278 1460 9967
991 1115 -4689
1247 1418 -6875
875 1149 432
1126 1175 -4984
104 179 3407
28 543 4736
223 633 -1082
666 113 -7417
1364 916 1196
272 143 -9190
883 1354 7885
1083 1188 -9392
296 624 160
1354 1206 -4647
264 670 -905
682 406 -9904
873 1348 -1719
118 321 7311
1205 1317 -7309
835 877 8874
471 649 3799
582 686 4320
1423 1434 944
693 582 5327
326 368 -1046
389 631 -3540
968 1071 -7995
880 1138 2164
978 1144 3745
510 128 -9998
675 457 -6346
1203 815 -9844
1482 1427 -330
700 559 -8842
620 519 -2952
1351 1051 -8108
111 246 -6517
198 735 9832
70 392 474
102 216 5529
302 724 942
680 402 3365
436 188 -6902
522 129 8537
866 840 -9442
966 769 297
730 11 -1285
919 1326 1453
441 703 7349
1468 1263 4103
1263 1223 -501
798 1320 -8368
439 56 -3419
398 52 -3047
603 210 -247
815 1121 -3003
1256 1054 7531
1216 1305 3458
24 144 9658
1227 1252 9784
723 520 -2778
588 713 -5582
462 253 9024
344 12 295
805 965 -5811
336 249 -9423
216 87 -8960
488 741 653
61 603 2215
1392 1190 6371
152 28 6028
1191 1091 8542
1091 1368 4090
753 875 -6327
658 313 5181
650 284 -9035
1495 1174 5357
430 729 5552
94 43 4326
931 1135 7993
1320 1191 -1939
654 21 16
1496 1453 7669
419 62 -3490
768 1098 4505
579 136 3766
532 676 -8457
1275 1105 -6031
146 359 993
486 585 -4057
449 259 8163
386 690 2139
570 234 1583
233 274 -8120
784 1428 9368
1320 895 -9147
921 1294 1837
710 271 6852
1061 854 -9621
779 966 1765
791 939 2573
44 567 -176
1495 919 -6453
551 83 -7910
447 663 -6391
298 594 -2798
699 482 -7900
1463 873 -1636
21 566 -2479
1427 1244 -3413
881 1393 -6105
1088 929 187
225 627 -6613
482 128 -9482
1054 759 5169
1191 825 3975
798 1213 538
1309 1096 -9774
1484 1211 -5714
190 129 6713
457 598 2311
1007 1252 9385
1394 920 -4510
601 173 -301
1359 1476 9795
378 470 7857
1168 859 -7345
750 62 -7700
43 229 5583
131 408 -4551
807 823 3033
719 197 -4301
141 194 7524
84 524 -4342
625 692 1004
51 538 6645
330 173 -7532
1371 843 9423
459 197 1828
705 366 -8799
281 205 23
1140 972 -1128
368 187 5393
259 304 8503
618 577 -3705
8 615 -8922
588 141 -32
860 1329 -5505
615 92 -2350
518 90 1803
1485 941 5948
180 40 5695
404 334 -5547
1085 840 -749
507 127 -391
368 420 2931
925 934 -5173
1204 1458 7817
1139 1423 -3145
504 107 -4898
884 835 8396
653 443 -8162
854 995 -3031
301 655 2923
1198 1056 -9963
945 1219 -656
817 1473 6365
810 1302 2672
1205 1464 3637
30 655 5802
1339 1210 2330
620 235 9947
864 1280 5829
500 72 -2125
329 52 -3213
1063 1106 3409
711 354 9755
541 518 -2836
1498 1354 34
918 795 8540
307 423 8809
1388 1026 3965
811 1242 4499
863 1182 1385
1197 1133 389
1276 1383 1010
691 383 8488
429 653 -7695
109 549 9649
643 397 -2771
972 1496 -64
200 626 9731
907 924 -6758
1335 909 -8512
352 123 158
271 60 3906
299 216 3083
1308 1311 -3652
845 889 7598
198 471 -9359
533 99 -9919
580 562 1809
238 22 1577
1201 1201 -4933
357 482 7908
1188 952 -936
1040 866 6047
869 1430 -4625
968 773 -3268
1136 1119 4246
684 147 -6663
610 694 6578
1464 1147 6982
1101 1063 2180
486 492 7907
1110 901 4252
1052 808 3086
637 414 -9868
1095 1189 -9906
29 93 8290
1246 759 7228
1126 1195 1562
942 957 -134
958 1216 6653
575 563 3094
482 90 9869
1451 1458 567
622 632 -884
1282 1113 -372
1354 958 -7859
987 1068 2673
84 640 1023
1029 1393 -5227
1329 1099 -7087
809 1386 7537
943 982 7033
349 498 -771
387 20 7909
526 255 -8860
796 871 -5130
1101 1148 199
849 1451 7791
1047 1274 7845
681 246 9078
1172 1201 5141
1339 1109 1917
787 818 -5859
539 293 4764
1179 925 5514
475 715 2086
119 549 -7602
1412 960 -8647
1426 1254 533
586 260 6286
1325 1181 -5386
147 721 -3663
352 566 919
151 19 2446
303 3 6166
1349 844 9023
1236 1186 -7359
515 318 -7809
16 386 9559
86 654 4284
904 910 679
583 548 -5417
700 303 8178
591 302 6312
176 270 -7239
1277 1184 9877
1312 1096 -9964
463 526 -7638
823 794 3123
989 1298 3269
987 1237 -8474
374 172 -3492
269 277 -3748
782 1322 8647
489 597 1171
1020 1204 -6609
543 47 -9360
597 571 -7662
665 212 3369
73 224 1965
736 225 2535
1453 751 -3134
897 1296 2151
1135 987 9254
698 246 9685
150 479 4692
1307 1259 4923
945 1414 -5906
999 874 -4907
474 298 1967
1209 970 6225
1325 860 -9107
622 216 -9231
399 193 2287
1313 776 -8531
888 1380 -6627
1428 986 1474
291 103 -9562
675 266 704
240 741 -1680
598 525 8473
1360 1192 6148
1155 1037 -7649
1184 1192 9339
343 314 -6715
363 360 7836
1367 1206 6965
671 229 601
356 489 1436
809 1263 -3640
1132 1182 -9026
504 108 593
764 1109 6200
159 574 -1225
1432 1179 442
1293 861 -4130
1329 1169 -7640
283 503 -7928
1364 978 4808
154 65 -5200
657 618 -49
1411 1059 6937
341 447 -9363
1168 854 -8679
1396 873 8012
583 567 -8507
297 57 5381
1078 1186 8686
441 86 -1666
611 684 -4939
389 643 1112
1246 1110 3212
888 1156 -783
1020 917 -8103
1451 925 -1713
855 1028 8038
733 250 9210
264 632 4953
1446 1021 9491
1362 1465 -3137
1081 815 868
167 326 9620
670 711 3184
1202 1330 7707
847 1346 4499
637 640 -2521
956 1456 7459
989 1437 6656
456 399 -8085
359 625 58
374 162 -6213
472 516 -8392
1050 857 184
1258 1256 -7431
1436 944 768
1486 980 -3966
689 698 -4625
193 702 -2328
553 647 -2121
406 442 -7283
305 258 -3688
167 87 9215
1480 1353 9230
849 1230 -2492
655 500 -1675
526 256 -4014
1025 1156 -2697
130 400 -6928
775 1275 -3007
1415 795 5469
1002 1420 6717
462 6 -7355
932 1091 -8096
1479 1293 7585
682 550 7965
659 113 3775
1075 1377 -9602
817 1106 -1551
495 505 1169
1342 812 -7922
43 250 -8683
184 627 4117
487 563 -168
1141 1239 4988
764 1279 8761
197 300 4335
1022 839 -5417
397 85 -4497
1212 1253 -4172
534 383 -3709
1232 1298 -3065
1115 1369 5938
1106 1194 8377
1391 1468 -1633
473 23 3024
170 696 -8325
364 124 8765
434 493 -6118
1278 1229 -2632
1255 779 4914
1309 830 9606
249 259 -5150
1061 779 -3386
589 699 -1583
1120 1380 -2484
51 196 5725
315 202 -6713
1119 926 9266
784 890 -3132
131 630 7152
1073 1203 -459
1222 831 2608
551 37 -6464
314 294 -283
855 934 -9091
1407 1454 -4592
639 75 -1350
1409 1347 7700
122 7 -9946
521 15 195
430 354 -7660
1413 892 2820
1483 763 -9484
951 937 8817
1432 1082 7496
716 486 7987
643 280 465
1076 1355 -3816
1226 840 -6495
1300 1409 1055
1361 1397 6451
1222 1385 4029
171 102 14
698 680 -1433
397 476 -2850
1364 889 4647
608 247 671
940 1320 -492
222 668 7119
1078 1491 4648
812 1075 -3122
1012 870 9057
1467 1176 544
997 1091 8714
945 1324 1541
556 157 2329
1377 775 -5011
513 381 3337
761 1434 2820
576 57 8135
513 577 5148
726 365 579
1055 1066 7880
1138 1263 -7275
1208 793 6592
656 616 1820
1372 1111 6638
572 300 3544
767 1251 -478
188 551 1503
705 464 -4485
1432 1290 -7028
422 413 -7481
777 1439 -9112
1200 1033 1189
1442 1467 2087
36 388 6293
155 172 1803
1361 756 4338
202 696 4405
302 700 -2571
1279 1028 -9610
1248 871 3395
640 485 9633
452 301 2147
1037 1185 862
188 425 -1701
1467 1500 7420
454 340 39
703 242 9243
1219 1296 -5759
880 1087 -8893
219 175 -2168
1383 1480 7126
1301 1201 5416
264 529 1479
1056 890 -6871
226 378 5419
264 222 -1228
1142 1068 -9495
369 562 -1837
874 881 -1901
13 560 -2236
1386 1417 5104
614 27 3544
663 162 5959
734 310 6098
414 529 -9120
1004 1141 2012
1081 1144 355
839 1472 -8516
1393 1109 -4119
1206 1300 -7813
966 1007 6963
679 718 9390
1447 1132 -5652
1302 1456 2318
962 1461 9524
991 1156 6780
604 358 -9541
985 1380 -5971
1221 1008 -6405
600 99 5881
1003 846 2088
267 177 6079
609 707 -9700
129 76 7916
98 723 4547
928 1306 -1901
1154 943 81
444 353 -3133
1107 1447 -5658
474 342 -5644
503 439 -3557
364 442 3220
969 825 -7082
336 492 7492
875 1275 9711
360 624 7710
45 274 -9586
575 362 2277
12 400 -9229
1008 959 5081
1322 842 9409
1334 1221 -638
883 1400 -5167
1444 1055 7829
615 721 8672
544 18 -974
1139 764 5167
68 581 9953
22 261 6916
623 396 4928
1312 1148 -3137
1243 1284 -9293
376 241 6544
181 461 7854
1024 1391 575
1003 755 -1650
1197 878 -2600
725 44 9470
1184 782 6276
502 443 -6108
649 97 521
1359 1217 6072
195 323 7004
721 175 -5149
737 46 -8116
989 1310 -7668
1407 998 2611
166 164 -1006
517 110 6159
1276 928 5055
1067 1286 3521
78 32 8095
1293 1178 454
1337 1463 6921
275 678 -5531
630 72 -8319
1325 908 -1927
703 362 -9760
438 190 -1740
131 263 -9215
1029 995 -7742
16 642 703
220 634 -486
235 39 1691
680 181 9944
987 904 1127
748 128 8417
636 301 -313
1118 777 -4495
1096 1105 -4791
311 615 4472
525 184 2817
699 175 -5489
298 63 -8723
319 128 248
795 1323 -4373
497 363 -2530
973 1233 6035
752 802 5131
991 870 -7082
1261 944 3582
1131 1217 8316
864 1148 9073
764 1006 3496
1115 1149 4488
365 30 2833
1386 1060 6342
1324 1208 -6082
10 354 8021
554 117 -6071
729 85 -727
895 1019 -7754
431 92 1955
566 118 9324
189 187 2018
664 555 -8202
1347 825 -2243
1460 1383 3867
899 1014 4295
990 1029 -5106
1167 954 -5667
443 240 3287
29 414 -4863
1351 763 -3393
1438 1089 1783
1317 1258 7942
494 198 6646
1051 951 8517
56 60 5145
938 1263 -3434
406 658 -2264
672 181 2453
210 686 8153
1166 1105 -9973
523 332 -2106
528 193 -5748
1343 1290 -3024
1318 923 -4932
1209 1018 -9083
1366 1153 7506
600 714 3982
1123 1409 8062
130 43 -1327
571 661 -2694
1035 1085 -8526
672 577 -1241
1213 1276 4844
1119 1020 -5999
310 80 -4549
1126 1025 -5958
346 644 -1322
279 5 6942
400 442 9351
165 703 1671
331 149 -1259
817 1120 8235
800 1498 7803
192 179 -5967
1089 881 -3335
1200 1373 -3512
1469 1170 -9623
36 152 -8103
361 536 899
797 786 565
544 244 5339
157 470 8159
414 682 455
1332 1410 3334
284 634 -6610
347 644 -8407
489 522 8667
92 346 5414
278 649 -8573
434 365 -9395
1261 1161 6930
372 4 8932
398 7 -3713
986 771 -3022
286 123 8460
936 1125 1266
749 354 8498
261 456 9623
959 864 2035
465 292 -1202
876 1274 -3972
913 1245 -1669
463 540 -4248
513 196 -9334
1214 810 -1960
197 453 7523
223 271 776
207 404 2510
795 1226 8637
1166 1151 -4
1363 1158 -4915
1454 875 224
946 1275 611
1378 1437 680
904 1046 7225
1391 970 -6293
1495 1213 9198
352 195 379
720 293 57
1341 1476 612
1475 1065 -4175
1014 1363 -469
1491 785 -5488
762 1363 -9908
1325 1143 -8140
1407 951 -8052
1153 1199 -6667
204 558 6562
1346 1057 2363
638 304 8576
107 520 4834
512 454 -6568
899 984 9834
338 618 1235
417 59 6640
1274 1428 -3129
1364 1433 -2035
858 1206 6377
1266 965 9447
33 358 9552
89 11 -4609
1228 763 8832
1155 993 764
1230 887 -5601
96 188 -564
1356 885 5558
864 1018 8671
1166 1188 8343
282 561 -132
1234 1327 9394
397 302 5559
1450 1233 6067
623 622 2644
138 528 -7194
1188 760 -8112
703 303 3758
1375 1274 -6338
336 620 -8360
807 1473 -64
1261 1260 2858
783 845 2516
285 445 8871
1159 1457 -2456
882 1307 -6189
1027 853 6236
1339 1323 -1648
189 176 -8128
191 7 -181
1430 1276 -6956
951 815 8565
85 308 -6855
392 550 582
659 309 6109
873 1490 6372
482 12 -1594
965 1262 -3942
1178 891 7285
1115 939 762
1413 944 -4738
371 629 -9791
953 1460 869
642 544 6606
1012 1270 5639
1258 806 -5252
902 977 -2648
331 739 8400
723 682 9527
1408 1387 -7105
353 184 -2837
1423 780 4021
743 168 8734
1195 1418 3123
741 627 -5574
975 757 8477
734 272 -9366
537 664 2907
316 667 703
67 614 -2350
522 111 -8083
350 123 -7523
844 1245 8749
750 659 -7945
52 145 2341
246 293 -1431
60 403 -3740
2 583 586
838 1187 8479
745 189 -1829
621 542 9624
931 1478 4261
669 420 -2532
969 856 2275
313 696 7670
728 346 -17
312 166 767
102 636 -374
996 788 5419
1118 1121 4280
1213 897 -2103
1090 931 475
1067 1407 -2169
68 182 -2940
204 253 197
843 1474 325
653 562 3562
736 367 5362
1451 1059 -5427
1442 840 3685
824 957 8705
173 241 7100
661 586 7246
1089 1463 7816
538 1 -9455
532 612 -5182
784 824 7503
59 403 6483
349 75 1312
765 1295 -558
1466 1488 -8550
658 358 -6295
859 800 -8077
330 127 -5976
1252 1292 5758
1172 1185 7509
419 299 -4261
641 236 -2505
1289 1462 -8589
1070 1160 -6333
336 215 -7688
1276 803 -1584
29 250 7468
962 1248 9465
1072 975 -8865
673 579 -1273
1435 950 -5206
1044 1116 7434
1450 808 -4608
591 651 -2505
1430 1164 -171
309 400 -884
106 7 5709
57 457 -5333
600 72 -1676
996 1469 -1198
693 700 3904
571 553 -5179
401 438 -900
293 194 7291
1334 1360 -3266
62 127 -9090
861 885 7790
793 1459 -4369
572 323 -349
1086 1265 8020
531 156 -9402
1443 930 8879
1079 805 546
1033 1216 7112
187 629 -1958
501 570 9842
1353 914 3502
329 410 8778
1290 1337 8708
736 154 2833
925 922 -7457
138 722 -3011
1431 1478 -7006
1135 784 -2582
312 22 -4615
67 736 2845
1039 934 -3128
1351 908 -7833
219 601 7186
369 14 8324
1082 788 5624
909 1330 -1594
742 502 -5708
394 359 -9968
23 84 7600
662 480 3962
1320 1040 -2004
794 1082 2959
1268 850 -2033
487 179 -3085
1443 768 -1723
475 267 4217
375 356 2460
746 155 9355
1348 1245 -2441
303 538 -3200
752 1387 1127
732 54 1117
478 45 4457
52 571 -6668
114 4 -7916
127 712 3549
1183 1031 -2475
1362 864 -184
934 1059 -4734
1204 918 3246
423 613 9011
939 1250 -620
1397 1464 -3831
1280 928 5810
971 1021 8603
260 663 -3964
602 456 9611
166 734 -404
115 314 7180
1025 1406 -1578
767 858 3472
877 1326 -535
115 398 565
1360 1411 3556
430 602 2450
1328 1460 -9472
1402 795 -6731
273 11 583
403 740 -8190
292 424 -8096
283 653 2247
602 703 -5471
726 708 1134
350 51 464
894 765 645
722 411 -9951
1371 1096 8069
1096 1487 -5419
904 1084 1549
496 505 -4825
690 413 2077
590 456 -2114
464 490 1737
482 568 5071
625 100 8191
1309 1275 3010
667 301 5429
380 407 5775
1405 1296 -9245
355 122 -4659
495 294 8036
1239 1321 -2041
4 105 -2816
653 546 -3231
1275 1468 -90
913 1366 671
1341 864 1707
405 491 9439
632 561 -9904
5 374 -4912
234 151 9119
1296 1053 -502
691 312 -9922
330 463 8269
855 810 -1467
944 1001 849
1283 983 -2465
1113 1307 -3103
180 460 7128
1106 1043 -1101
642 117 83
1191 1400 -8963
693 262 -6103
879 1338 -5693
616 560 -968
471 70 -2117
1340 937 3404
402 514 6738
614 473 -6868
629 247 5508
1233 1029 9526
814 1432 -1391
562 601 2328
563 731 6610
1102 1172 -793
451 455 -1158
856 1034 -8500
851 1200 2272
995 854 -3793
54 710 6614
814 974 -5773
696 483 5702
988 1187 4855
1219 1355 -4898
879 756 -3477
138 72 5987
1132 916 -6208
352 344 -4758
325 106 596
751 888 -8156
660 690 -270
621 196 -529
956 910 8597
347 48 -4630
186 575 -8805
660 254 5479
1061 981 6365
433 380 -4212
163 571 -7721
1272 958 -38
619 572 7184
158 436 3203
83 376 6392
131 605 2370
1250 1393 -4475
22 263 2346
1431 1403 8
736 367 8655
166 377 -9195
1075 1164 -3672
138 545 6420
364 308 -4977
1380 1444 -8870
1122 964 -9610
784 1193 9486
1275 1395 1688
1403 1018 -2952
1426 1279 -4348
802 996 7381
911 769 -3388
1203 1294 -4703
661 529 -7140
180 633 -3654
103 509 -735
901 999 2559
865 1203 -3858
663 574 -5561
21 644 4369
1231 1163 9206
642 626 -3246
1211 848 5284
1381 1173 5651
489 380 3050
367 476 6830
196 57 1820
1393 1080 -409
488 578 -6904
1390 1295 3134
1359 1144 -9945
469 347 9174
511 31 -6708
1486 760 -9192
1012 1407 -7188
673 473 7637
261 627 6275
808 945 7125
1490 1265 -6519
427 488 2223
1320 881 7123
344 589 5233
608 271 -232
460 466 -2073
1097 954 7107
1119 858 -2087
1359 1385 7444
15 547 1251
1034 915 -2562
394 616 1323
620 229 4099
1300 1445 3947
556 512 -6979
1373 1436 -1251
355 613 -7113
441 472 6774
30 431 -3800
407 618 4358
69 43 -3719
188 296 3242
1459 1315 511
444 703 6944
1257 1492 -181
863 1209 3369
197 530 -5569
1233 990 -6319
1362 1160 -4145
319 146 -2578
1389 932 5130
29 303 -6128
477 247 7310
637 197 -325
437 127 2216
1294 1251 2699
1295 962 -8580
586 623 -7844
941 1494 1493
900 1001 4972
67 290 3491
70 374 8398
412 443 8704
1085 789 -1120
50 261 642
834 849 -2819
720 688 3282
653 436 -258
214 212 5558
1167 1171 6299
1298 1257 2104
928 1114 3755
444 305 -9757
1104 942 6292
595 11 3237
1209 1363 -8257
742 541 -232
882 767 -5792
531 157 9690
218 607 -7085
432 526 -3984
889 1266 -2653
446 268 -6838
1311 1164 8603
362 737 1440
119 588 -2985
59 41 -2203
424 519 -3981
607 38 2809
1378 931 -7731
915 823 3926
280 86 -7995
1172 1445 -5042
1481 804 3672
342 115 -8177
1339 1224 -3217
446 640 4537
212 45 -2959
403 348 5456
1007 1252 -2299
406 741 -6235
1021 1083 7195
1101 1142 -3771
1081 1466 -7011
566 64 4176
480 459 1709
1078 1324 6744
209 154 -4497
185 138 370
238 587 4661
570 195 -5463
591 611 -3520
467 225 -6236
971 1272 383
614 292 -4157
430 405 9285
16 80 6342
835 975 -2790
744 406 9334
1386 894 -6839
38 472 -5598
1422 1079 -8768
451 598 -127
1033 990 -3018
1294 1445 -7688
211 403 -9956
630 464 2266
306 673 3001
305 588 -3746
271 221 -3506
538 400 5011
1209 763 -9403
551 296 7978
465 273 -7569
1495 1369 -5955
765 1177 31
429 40 -1454
653 35 2462
88 164 -3502
722 702 -3810
1453 1378 -7907
895 1481 -2304
121 427 4443
752 1255 -7657
1460 977 9568
1404 1353 -504
1323 1163 -1359
1410 904 -6114
1307 871 -7519
999 1422 3229
799 1004 -7705
1080 1129 2094
1082 1483 6668
58 6 2017
480 229 -5197
1186 1338 -2128
52 637 6023
473 735 -9516
1082 1275 -4499
136 139 5502
368 75 -3739
349 318 8510
1305 1004 7417
786 1095 -3603
268 722 -1337
1463 1056 4976
37 221 -8980
1382 1248 -7153
777 953 -6176
961 860 1520
807 1188 -2028
21 634 -8227
418 107 5409
1065 1266 -3719
1240 1386 -5125
1352 1292 8474
1155 1253 3895
25 450 7656
506 38 7023
27 288 376
104 456 -9670
322 494 -1958
29 119 2151
157 724 -9213
733 42 75
372 402 -2410
435 623 -5814
1013 1010 -7359
815 865 6560
1229 1114 7959
756 829 6997
730 622 -7745
631 571 5028
1285 774 6057
1387 817 -1858
762 1374 -6931
1425 865 -3709
728 495 7798
283 482 2623
581 432 -591
105 526 -9522
741 374 -8150
1168 804 -3369
633 576 222
447 421 -9217
1210 755 3387
733 606 1302
790 972 -7159
297 275 -2784
1422 1251 -2168
1345 827 6459
1057 1432 6724
527 681 -9645
19 505 4616
493 534 -5631
16 683 7209
486 620 -4907
204 456 -9079
1247 1188 3491
790 1380 -739
952 976 4390
692 104 5437
209 410 -7778
488 125 -8772
338 548 3021
165 530 2104
965 1496 2656
1414 1478 -1415
643 321 -8670
972 907 3866
540 435 4323
513 479 7683
657 227 8978
83 515 6425
1351 1421 -2053
582 406 -495
409 415 -1314
1045 763 1981
658 120 -807
468 548 -6587
380 262 10000
433 447 2993
1020 1438 2417
274 465 -9103
1445 1141 3026
551 20 5921
495 533 4418
558 507 -673
334 188 -7811
1140 1357 -5021
847 1333 8184
793 827 -4301
83 565 9983
76 21 5889
746 552 6647
811 1150 -9608
233 726 -9290
829 775 9620
220 202 6427
16 534 -9090
1291 935 -5750
1158 854 -3851
1365 1363 -8412
1078 892 5639
176 29 9790
1323 974 -1791
39 196 7386
894 751 7591
1425 1185 -414
1031 1354 -4969
71 460 4017
286 272 -1840
1398 1186 2714
145 726 -3894
