1000 6374
711 537 7254
537 697 -3768
697 146 7712
146 188 9759
188 41 -4639
41 670 1195
670 553 7471
553 259 2446
259 984 -775
984 568 -6257
568 648 -35
648 818 2580
818 162 8668
162 9 -6198
9 27 -9765
27 63 -6423
63 194 2670
194 795 -6876
795 139 -6654
139 887 3349
887 208 552
208 141 -8868
141 438 -123
438 224 5711
224 118 595
118 409 -3380
409 622 899
622 829 -4698
829 917 4021
917 53 -6770
53 271 2433
271 665 -4223
665 280 -2901
280 994 2207
994 13 1719
13 72 -7294
72 277 -2216
277 671 -93
671 611 5578
611 104 1584
104 947 -5891
947 534 169
534 20 9531
20 481 -4427
481 229 -3894
229 451 4560
451 148 -7139
148 601 6789
601 85 1587
85 972 4618
972 722 3212
722 962 -7456
962 729 -4474
729 156 -3840
156 575 1597
575 526 6778
526 143 9692
143 640 -8969
640 485 5264
485 116 -8967
116 587 -7089
587 787 -7663
787 446 -243
446 657 -3714
657 18 -5589
18 275 -202
275 868 526
868 3 -2776
3 290 9287
290 785 2325
785 655 8665
655 713 -5899
713 743 -5482
743 712 -186
712 550 -9934
550 191 5483
191 595 3321
595 699 -2830
699 52 9774
52 76 6550
76 334 8791
334 847 -3179
847 952 -3606
952 163 1010
163 265 -48
265 488 -4670
488 57 -9987
57 123 -1748
123 342 -4370
342 623 5191
623 714 -3829
714 115 4676
115 797 -4547
797 173 -9549
173 621 9532
621 741 9334
741 511 7837
511 181 2326
181 455 -4244
455 731 2169
731 524 -7434
524 702 1320
702 228 8004
228 955 -90
955 321 3819
321 911 -9235
911 940 8266
940 305 -1283
305 47 -6255
47 740 7830
740 278 -4972
278 922 -8347
922 429 -9438
429 469 -4757
469 720 -8222
720 583 -9101
583 447 -4883
447 32 -3640
32 86 -9843
86 347 -2930
347 578 6865
578 822 -5306
822 127 -3270
127 58 -6608
58 307 -9942
307 303 2236
303 400 -9580
400 322 -7345
322 869 -7638
869 335 -5274
335 476 -903
476 658 2364
658 804 -8660
804 988 -540
988 664 4083
664 813 7435
813 853 -9979
853 661 -2810
661 71 5355
71 685 -4043
685 863 -6468
863 588 -4794
588 49 -8103
49 796 -6757
796 206 8891
206 254 -1290
254 220 -7842
220 353 2475
353 895 1638
895 689 9437
689 460 -9259
460 38 6984
38 389 -9044
389 205 1212
205 946 4583
946 680 -4155
680 538 1692
538 428 -715
428 250 -2465
250 439 1874
439 773 -6854
773 51 2478
51 519 7837
519 921 8602
921 858 -2415
858 445 -3758
445 121 6607
121 645 1292
645 333 -1461
333 545 5497
545 592 -6307
592 25 6617
25 663 927
663 341 9354
341 558 99
558 134 -6883
134 606 -7893
606 746 1054
746 866 2084
866 989 -4638
989 388 -4382
388 432 3366
432 916 9693
916 776 -4831
776 766 -8825
766 375 6959
375 861 1273
861 397 -566
397 30 5275
30 236 8421
236 473 2435
473 948 -6105
948 340 -12
340 768 -6698
768 495 4864
495 343 -1285
343 190 4302
190 693 857
693 639 1726
639 486 -1552
486 402 -570
402 961 -6289
961 169 -7064
169 160 -3918
160 279 -8635
279 381 -9976
381 357 -4196
357 983 -7338
983 425 -1287
425 579 489
579 788 -8290
788 19 7296
19 433 6954
433 142 2189
142 997 -5842
997 459 -4381
459 102 -2868
102 845 233
845 919 -9897
919 716 5833
716 590 592
590 48 -4908
48 110 -8566
110 608 7349
608 260 -7136
260 855 -7929
855 515 -6869
515 779 -729
779 427 5515
427 975 1122
975 833 -2423
833 195 -4543
195 147 157
147 814 399
814 270 -6124
270 701 -3224
701 105 -7629
105 285 -566
285 885 -2838
885 800 -8851
800 725 -2610
725 726 4705
726 939 -4909
939 591 -6324
591 518 6566
518 546 8569
546 431 7726
431 151 5748
151 695 8608
695 976 9873
976 651 -8949
651 282 -88
282 613 -2621
613 95 -5557
95 497 1754
497 930 2150
930 435 -9145
435 133 -1336
133 557 -6044
557 694 38
694 442 -3729
442 186 -7149
186 662 -6791
662 760 -475
760 559 -7175
559 840 -8095
840 399 -5399
399 686 -8445
686 633 6964
633 836 -7112
836 90 -1225
90 659 7433
659 237 3153
237 684 -6995
684 963 -4725
963 96 -8593
96 327 -6371
327 225 402
225 418 -4025
418 81 9789
81 251 2798
251 898 -7504
898 83 -1380
83 851 816
851 957 -8069
957 284 -1455
284 577 5373
577 21 1632
21 332 3217
332 109 738
109 92 3188
92 576 5056
576 874 5411
874 301 -3978
301 437 7956
437 782 -2555
782 974 6946
974 310 -6578
310 594 -1200
594 196 -9686
196 905 -8050
905 214 -776
214 849 4458
849 24 -8973
24 226 6731
226 75 5238
75 125 6446
125 130 4433
130 980 -6120
980 408 -255
408 178 8159
178 421 9862
421 70 1532
70 107 -3667
107 185 -7086
185 789 -3575
789 676 1569
676 543 1934
543 117 -2054
117 842 -4052
842 883 -3387
883 242 -7973
242 106 580
106 870 -132
870 892 -2737
892 778 2003
778 338 -700
338 384 -567
384 625 -3329
625 884 -7619
884 331 2991
331 897 -1081
897 94 -7607
94 540 -6860
540 14 -5525
14 358 -8973
358 356 -2044
356 719 9027
719 865 -4381
865 571 7130
571 216 -4226
216 171 5581
171 394 -4480
394 506 -6793
506 627 -8718
627 484 -912
484 934 -5899
934 412 -9413
412 827 -900
827 98 5003
98 525 -2887
525 560 5906
560 296 -3188
296 111 5117
111 366 410
366 830 -1245
830 44 2714
44 73 -8144
73 304 -6064
304 527 -3016
527 799 -6439
799 965 599
965 126 -3473
126 33 -2496
33 995 -5618
995 199 -8205
199 293 -8926
293 802 -47
802 426 -3165
426 218 -1924
218 183 -4588
183 80 8145
80 523 -5673
523 893 -6178
893 844 -1488
844 783 -585
783 973 8697
973 715 2850
715 668 -6515
668 603 1422
603 346 -3339
346 378 -3857
378 137 -3038
137 514 -2566
514 848 5294
848 311 -5168
311 549 -4672
549 929 -803
929 857 908
857 89 1879
89 896 6079
896 710 -9444
710 262 -6185
262 996 -7870
996 876 -5639
876 371 -3362
371 792 -9435
792 619 9278
619 660 -7049
660 26 -8395
26 312 8017
312 360 -6135
360 462 -7032
462 16 4864
16 295 -7187
295 784 -2691
784 480 -5959
480 140 -1265
140 43 9529
43 987 4713
987 501 2434
501 772 -4215
772 227 1876
227 914 7906
914 209 797
209 632 -3957
632 901 2641
901 649 2074
649 144 -9188
144 831 -1518
831 404 -754
404 915 -5777
915 256 8091
256 379 -5349
379 59 -8958
59 937 -120
937 529 4276
529 774 -536
774 243 -3691
243 790 -8932
790 721 8018
721 752 -4026
752 781 789
781 68 9491
68 152 -7896
152 440 -3827
440 812 1062
812 494 5808
494 811 -4542
811 938 -4536
938 37 -295
37 803 -4912
803 673 -388
673 620 2037
620 42 3392
42 832 -2996
832 507 1138
507 520 5134
520 461 -5920
461 928 8293
928 145 5176
145 761 -2902
761 200 -1080
200 323 6273
323 798 -5685
798 679 1662
679 641 -9279
641 979 4528
979 709 -5881
709 499 -5976
499 751 775
751 990 -9355
990 617 635
617 122 2637
122 791 9080
791 492 289
492 454 -1606
454 34 -3071
34 879 -8374
879 986 -1214
986 509 -1901
509 970 -9913
970 88 2561
88 240 -9540
240 854 -5181
854 292 -1030
292 742 -9119
742 367 -2922
367 819 -5815
819 269 -6772
269 838 -4991
838 66 1017
66 941 2330
941 971 -2964
971 471 -5087
471 904 6804
904 411 1079
411 131 1869
131 616 8509
616 361 67
361 969 -9892
969 308 -6300
308 457 -317
457 474 7345
474 503 -8390
503 177 -6478
177 900 -3007
900 531 -5092
531 306 -4217
306 12 3492
12 299 -3614
299 179 -7368
179 692 -6252
692 767 2679
315 365 -2556
365 949 -6381
949 989 -1615
989 758 424
758 190 -6943
190 60 6474
60 992 -3869
992 319 -9274
319 516 5511
516 762 -872
762 211 148
211 748 -5851
748 350 -2991
350 681 -8989
681 382 2303
382 956 -2044
956 859 -4395
859 712 -7149
712 902 -1736
902 881 -7755
881 337 -8562
337 809 -1302
809 83 -1294
83 353 8465
353 261 3358
261 357 -1393
357 815 -6592
815 386 -1106
386 289 5619
289 823 -725
823 193 -8006
193 564 -1485
564 419 -3607
419 154 2584
154 440 8323
440 765 -5750
765 356 -8207
356 972 -2985
972 456 -56
456 243 -2537
243 100 -79
100 391 -4703
391 372 7947
372 364 -2103
364 224 -9845
224 245 2176
245 82 1377
82 405 -8881
405 212 -6558
212 738 8255
738 427 7256
427 878 -4051
878 442 3259
442 28 -8801
28 526 -5314
526 363 9647
363 139 -8223
139 925 -1429
925 476 -418
476 671 -8995
671 213 8747
213 736 4654
736 652 7020
652 5 9743
5 408 -4511
408 93 6596
93 718 5411
718 189 -861
189 91 253
91 701 -4369
701 187 556
187 320 -2035
320 554 -3729
554 439 -2357
439 54 -9406
54 524 -3026
524 983 -6140
983 773 6499
773 567 -2444
567 205 4936
205 502 -601
502 174 -6651
174 540 1642
540 852 -5456
852 248 -2808
248 830 5939
830 140 -1780
140 49 5797
49 197 -8227
197 299 7132
299 366 -6176
366 869 -4351
869 553 5766
553 417 -8245
417 86 -7758
86 850 -4626
850 465 -7435
465 680 -1794
680 481 7416
481 305 -8326
305 276 -5266
276 460 -3911
460 308 -682
308 349 -1490
349 571 -3317
571 714 -3076
714 229 4000
229 198 -4325
198 596 7267
596 497 1971
497 421 -9409
421 61 -8266
61 696 2540
696 175 5292
175 795 -1866
795 646 -8378
996 545 -2872
545 791 -6275
791 410 8451
410 222 -3468
222 365 -5081
365 927 2798
927 614 -825
614 941 -3164
941 659 1056
659 187 9345
187 96 -5648
96 446 8382
446 655 -5583
655 662 2477
662 392 -6515
392 114 870
114 909 -4481
909 750 5588
750 140 7492
140 40 -6633
40 648 -9784
648 896 8331
896 892 906
892 66 7750
66 108 -2695
108 621 -3845
621 694 2257
694 143 -1526
143 464 737
464 765 135
765 737 -6847
737 176 -5700
176 150 -7195
150 203 656
203 964 8555
964 101 -4997
101 665 -1259
665 160 2581
160 541 -8487
541 113 1651
113 294 6591
294 322 -674
322 44 5514
44 418 -3329
418 195 -9341
195 95 -2534
95 687 -2947
687 702 -3859
702 628 -8057
628 951 3144
951 377 -8405
377 906 1154
906 847 -6772
847 823 4051
823 3 -9990
3 8 8541
8 717 -8992
717 734 -4958
734 328 943
328 280 1472
280 47 2709
47 813 -2257
813 571 -4572
571 242 6540
242 451 4593
451 297 -6699
297 30 -5542
30 969 1708
969 745 -2424
745 733 3728
733 673 -5424
673 796 6005
796 671 520
671 699 4800
699 788 -1195
788 510 7212
510 256 -5325
256 838 -6770
838 174 -1221
174 289 -1112
289 378 6066
378 557 2130
557 846 3981
846 620 -2566
620 285 -2041
285 188 5332
188 260 -350
260 329 1611
329 944 -8252
944 308 1201
308 721 -2254
721 452 6469
452 345 -8230
345 158 2048
158 148 2184
148 237 9460
237 38 -9739
38 987 -7914
987 766 5849
766 436 7470
436 259 -5626
259 574 -5049
574 988 1492
988 810 5936
810 232 2913
232 68 -7954
68 432 1882
432 775 -5845
775 867 -6103
867 139 8431
139 527 -5296
527 517 -5728
517 164 8456
164 599 -2661
599 94 8467
94 229 6184
229 100 -9949
100 202 -2093
202 974 -4725
974 993 503
993 807 8780
807 391 -8335
391 812 -6397
812 542 6081
542 692 -7270
692 681 -2109
681 198 -9065
198 852 413
852 656 -6825
656 387 -6599
387 261 -3793
261 942 -7191
942 62 -9767
62 586 -2686
586 191 -2740
191 595 -9202
595 784 -6093
784 182 -9455
182 343 -3807
343 936 1350
936 186 -7796
186 502 -4218
502 625 9348
625 135 4604
135 65 9745
65 19 -470
19 754 2660
754 445 -2765
445 786 -8410
786 696 5403
696 607 -260
607 658 -9623
658 642 5890
642 863 -6103
863 344 -2295
344 269 2620
269 818 -388
818 5 4160
5 342 9369
342 825 2830
825 652 -8767
652 194 679
194 559 37
559 481 -4827
481 487 1000
487 889 -1304
889 533 9825
533 407 -9513
407 670 -7993
670 741 -8718
741 782 4209
782 290 -3196
290 362 -4538
362 885 5883
885 877 798
877 504 -5564
504 962 -6604
962 925 969
925 829 -2039
829 48 -4349
48 785 -7814
785 843 -8973
843 736 -6690
736 797 -1367
797 712 -2003
712 147 -4829
147 441 -6963
441 331 -4673
331 895 -9880
895 724 3167
724 35 -2954
35 878 687
878 173 -6535
173 55 -4984
55 908 99
908 594 8939
594 520 -8262
520 551 3171
551 162 -8230
162 660 8209
660 588 -9757
588 883 -489
883 706 2194
706 215 3758
215 937 -8482
937 373 7221
373 125 -9914
125 449 1632
449 398 1244
398 565 8190
565 581 1257
581 363 5120
363 616 -410
616 546 1410
546 697 889
697 170 -8480
170 701 7317
701 88 421
88 611 3606
611 980 -6863
980 225 -8826
225 20 -3193
20 756 3701
756 928 5737
928 230 8969
230 740 -2684
740 827 -7056
827 352 -1821
352 509 -8807
509 583 1625
583 92 320
92 32 486
32 78 -1679
78 742 3688
742 268 9134
268 179 4075
179 735 -868
735 34 638
34 416 -4346
416 486 -9863
486 833 2414
833 590 -9069
590 153 -6771
153 314 4563
314 64 3537
64 639 4465
639 824 -7980
824 252 -4171
252 577 -5565
577 334 -5608
334 849 -5555
849 917 -3621
917 337 -1090
337 126 4866
126 905 -9058
905 313 1347
313 871 -7561
871 67 -8317
67 301 -9388
301 548 -1645
548 498 -9908
498 853 2835
853 87 -2662
87 597 -8386
597 716 -5064
716 780 -6225
780 933 3338
933 227 2083
227 952 -952
952 751 -676
751 178 2275
178 593 -2794
593 80 -8365
80 757 430
757 845 -4420
845 341 -2940
341 822 -4251
822 700 -2936
700 836 888
836 789 -1103
789 609 -7235
609 97 -2204
97 462 -8390
462 11 -4924
11 155 -8552
155 74 -522
74 619 -2214
619 624 -6875
624 947 -1363
947 630 2028
630 426 -2759
426 463 165
463 998 -4389
998 115 697
115 442 2097
442 732 -8033
732 600 2687
600 333 -5998
333 821 -8623
821 122 -6498
122 386 1227
386 131 -5640
131 311 -9560
311 525 2336
525 99 2003
99 608 2200
608 263 3807
263 448 9849
448 415 4393
415 304 -9873
304 480 -8148
480 421 1370
421 275 8556
275 325 81
325 860 2180
860 13 1716
13 995 -2180
995 104 5132
104 731 7889
731 519 5528
519 967 690
967 27 -2840
27 397 -5852
397 729 5696
729 965 -3090
965 991 8691
991 675 -8723
675 811 -1997
811 350 -8528
350 492 -966
492 267 8073
267 210 -3483
210 605 -7925
605 497 1946
497 217 5275
217 385 9405
385 287 8374
287 558 -7816
558 336 8894
336 214 -7364
214 419 -5915
419 309 5229
309 348 -6087
348 476 -2789
476 361 8120
361 666 -7801
666 180 1492
180 59 179
59 650 -5421
650 844 -3028
844 832 -4918
832 626 3554
626 149 -8210
149 946 5696
946 743 1984
743 570 -6035
570 36 -403
36 141 -9048
141 82 -1035
82 124 -4351
124 983 9554
983 779 3343
779 483 2042
483 197 -993
197 81 -15
81 695 -2134
695 323 -8988
323 887 -2696
887 356 2277
356 402 -6632
402 396 -4384
396 768 -716
768 488 -1343
488 33 -3700
33 984 710
984 220 8153
220 7 -3862
7 550 1069
550 63 -1327
63 231 -1494
231 764 -3581
764 710 2493
710 638 -7698
638 76 -7250
76 2 -2040
2 663 4985
663 795 2419
795 834 6451
834 205 -7040
205 536 -3263
536 728 5586
728 705 7986
705 713 5261
713 959 4601
959 759 2925
759 884 -5292
884 714 -2971
714 932 1327
932 647 7596
647 330 -1770
330 50 -3002
50 73 -9762
73 414 -2995
414 526 585
526 116 1157
116 45 -4846
45 573 -9476
573 787 -5218
787 703 -2648
703 532 652
532 420 3876
420 403 -7264
403 443 -1675
443 228 1545
228 366 8196
366 773 4737
773 913 -1942
913 934 1118
934 524 5381
524 587 -3974
587 719 1039
719 831 -5114
831 999 43
999 454 333
454 303 -7479
303 966 1984
966 976 1386
976 360 -1875
360 986 -2736
986 349 -1646
349 119 1307
119 634 -2303
634 762 2499
762 715 -2285
715 747 -7345
747 4 4260
4 246 1082
246 856 424
856 223 -8189
223 617 -7311
617 644 2108
644 591 -4659
591 955 -4492
955 10 4765
10 866 658
866 25 -8138
25 534 -2251
534 850 -1083
850 801 2075
801 568 -3850
568 26 1823
26 679 -7510
679 224 -2910
224 146 -7873
146 957 -2423
957 431 -8678
431 286 5326
286 886 -3829
886 851 3576
851 177 2385
177 508 -8808
508 138 -7140
138 529 1368
529 802 1760
802 606 -2270
606 472 -9473
472 201 -9589
201 376 492
376 129 -7322
129 500 -5834
500 283 -2334
283 804 9082
804 346 812
346 399 -3435
399 798 -1462
798 169 -8278
169 317 4064
317 922 -9235
922 110 -6647
110 166 -4767
166 372 1763
372 238 6408
238 989 -3511
989 615 876
615 738 5281
738 145 308
145 456 3603
456 277 5665
277 31 -3964
31 247 -8956
247 239 -5024
239 172 -9688
172 912 -1465
912 994 -6126
994 522 1644
522 698 2555
698 406 -7219
406 251 -6166
251 248 -6388
248 763 -1910
763 265 1106
265 384 -9213
384 469 289
469 14 -6590
14 749 -4990
749 794 -8273
794 691 654
691 411 2126
411 482 105
482 523 -1002
523 84 -9657
84 381 5246
381 89 11
89 718 -3043
718 281 9610
281 318 4839
318 54 -2699
54 491 3629
491 315 946
315 792 8619
792 364 4307
364 339 -9711
339 123 9321
123 144 1659
144 963 995
963 841 -4449
841 18 -4898
18 240 -6
240 848 -3894
848 370 -7397
370 904 -2312
904 499 8324
499 151 742
151 926 4281
926 103 362
103 929 1199
929 672 772
672 353 9730
353 358 -3897
358 375 6961
375 91 2323
91 835 4120
835 42 -4073
42 292 2754
292 85 -231
85 209 -5635
209 923 7979
923 132 -2269
132 111 -4252
111 661 -8591
661 284 -2931
284 547 5983
547 678 931
678 276 795
276 776 -4164
776 664 337
664 438 -1578
438 316 -8374
316 919 3191
919 667 70
667 354 -2077
354 677 2235
677 219 -4745
219 839 -603
839 262 715
262 142 -706
142 921 -7870
921 903 -5940
903 891 -228
891 457 8213
457 803 157
803 291 1372
291 437 712
437 450 -8419
450 781 -3582
781 473 407
473 134 2358
134 120 8400
120 668 6643
668 21 2601
21 233 5208
233 51 -9143
51 592 -8691
592 374 -3130
374 332 -8772
332 707 -1815
707 107 3072
107 28 5490
28 549 -9049
549 408 6490
408 584 -6306
584 501 3783
501 868 -417
868 175 -365
175 206 3794
206 477 -3566
477 422 -6169
422 561 -7173
561 915 -7212
915 495 8606
495 985 -7951
985 394 -6447
394 200 -3654
200 948 4662
948 669 -5521
669 990 -821
990 105 6608
105 401 5861
401 474 -3606
474 75 -4131
75 881 1675
881 864 6656
864 288 -521
288 453 1533
453 393 -6822
393 137 -6298
137 479 -8345
479 901 -7643
901 512 -4930
512 271 -5113
271 837 2397
837 800 -3112
800 755 -8196
755 855 3747
855 470 2502
470 433 8745
433 968 -9263
968 589 1492
589 193 9348
193 627 -232
627 973 -3067
973 199 303
199 338 -2293
338 157 6398
157 300 1987
300 23 -8633
23 272 -7952
272 769 -4629
769 931 7624
931 518 -1613
518 954 8862
954 296 -3218
296 920 -9830
920 371 -5968
371 918 1579
918 154 -4651
154 612 2363
612 189 2218
189 355 -1270
355 820 -3595
820 693 -3106
693 165 1527
165 93 -6974
93 274 -2548
274 613 121
613 295 356
295 575 6464
575 758 3941
758 880 2843
880 208 -6444
208 255 -1496
255 447 1821
447 704 -8960
704 321 -378
321 830 9682
830 772 -9404
772 185 2659
185 907 -5353
907 335 -8941
335 953 -4571
953 684 -9229
684 857 -503
857 690 -5960
690 152 -1815
152 869 3017
869 554 -8670
554 842 5434
842 24 -5128
24 245 -7879
245 978 -9609
978 98 1807
98 493 -9534
493 641 -5369
641 159 4266
159 39 -7683
39 911 9630
911 357 -1348
357 555 1777
555 971 -1451
971 637 -6127
637 183 2361
183 503 -4230
503 828 1757
828 184 -8655
184 319 6219
319 564 8652
564 57 -6258
57 359 -8502
359 748 4960
748 930 2895
930 163 -7169
163 211 -7487
211 417 -8008
417 879 2319
879 404 -2654
404 243 -9673
243 235 6592
235 632 3773
632 521 -7506
521 273 9488
273 540 -8581
540 682 -3881
682 382 3068
382 515 -9356
515 171 930
171 725 2728
725 455 -1034
455 312 -1706
312 90 -7954
90 236 7795
236 563 4205
563 654 8691
654 9 -206
9 598 6508
598 395 -3990
395 981 5821
981 939 3758
939 899 -8280
899 466 1255
466 302 1497
302 77 2050
77 674 -4106
674 900 670
900 264 -9562
264 380 -8128
380 862 -5010
862 960 -8510
960 72 -2272
72 196 1062
196 306 -8183
306 774 654
774 958 -765
958 596 6634
596 167 1232
167 17 3067
17 817 -5453
817 6 -8842
6 894 2394
894 478 -6347
478 212 -4869
212 914 -3178
914 434 -6799
434 924 8944
924 241 1749
241 216 -2257
216 218 2772
218 709 -5385
709 506 -4918
506 723 9587
723 982 4770
982 130 3653
130 369 -2118
369 70 -2958
70 439 -9643
439 949 -136
949 459 7069
459 859 -6061
859 544 -8275
544 496 7554
496 258 875
258 875 387
875 127 7311
127 299 -8510
299 805 9274
805 553 -9523
553 181 -8051
181 485 2418
485 12 2982
12 972 12
972 876 -8793
876 351 7970
351 569 -4746
569 640 -7555
640 428 6099
428 22 -8890
22 537 -6563
537 806 -4009
806 468 4025
468 888 -7093
888 190 6845
190 935 -5729
935 58 -1246
58 970 -9264
970 730 3283
730 726 -2088
726 83 -7309
83 507 -6157
507 685 -9073
685 872 -4712
872 46 52
46 727 3913
727 572 1762
572 708 1249
708 15 -8202
15 961 1329
961 52 4349
52 761 -8627
761 16 -4973
16 603 1803
603 310 -3433
310 340 -7861
340 535 -5960
535 282 8261
282 204 -6641
204 770 -9750
770 458 673
458 622 183
622 950 7347
950 69 -813
69 777 -6108
777 156 2672
156 128 8417
128 444 -6979
444 938 -2063
938 136 5136
136 307 -9236
307 902 9819
902 305 -1000
305 400 -904
400 602 8418
602 893 1496
893 102 2507
102 676 -2690
676 793 -8885
793 645 -7579
645 207 -3482
207 513 -9819
513 790 -140
790 413 9618
413 133 -7764
133 49 269
49 651 6348
651 192 -8484
192 783 5460
783 646 -2681
646 686 -3506
686 467 -1018
467 649 6116
649 423 -5365
423 221 1345
221 543 9163
543 556 -1540
556 689 -2323
689 653 4989
653 610 3986
610 629 -106
629 977 -3218
977 858 -5105
858 531 -2749
531 490 -3220
490 121 4719
121 465 -7234
465 29 -2758
29 514 475
514 388 -2677
388 43 -6065
43 562 -7366
562 752 -3129
752 244 7269
244 943 -1978
943 956 -2621
956 683 4192
683 840 -3072
840 56 -9586
56 688 -4090
688 739 -8573
739 579 -5618
579 412 9595
412 253 -7976
253 636 -9533
636 53 2379
53 226 2030
226 680 -154
680 461 2441
461 720 2602
720 106 6872
106 254 -8343
254 992 8281
992 118 6736
118 539 -1022
539 808 5722
808 861 -4008
861 425 96
425 427 -4915
427 873 -8153
873 326 -4117
326 475 6359
475 389 5654
389 168 -7290
168 618 -7582
618 298 -8967
298 819 -2756
819 815 2537
815 516 -7947
516 722 2028
722 117 -9947
117 623 -6958
623 604 7597
604 771 675
771 566 2717
566 633 7401
633 997 -4922
997 367 -6915
367 744 4737
744 494 7885
494 560 -6989
560 809 9648
809 865 -3269
865 910 -3768
910 270 1763
270 711 3359
711 897 591
897 799 -3771
799 249 -2013
249 213 -1708
213 266 -2859
266 41 4806
41 814 -8796
814 530 -342
530 874 1511
874 409 -6575
409 882 5182
882 916 1898
916 257 -2786
257 460 6539
460 657 -9707
657 279 -5192
279 109 -6407
109 429 9960
429 979 -677
979 278 1103
278 826 -8962
826 484 -6687
484 582 3542
582 585 7563
585 890 -6461
890 435 -3513
435 870 -5725
870 576 1925
576 975 -4882
975 643 -8521
643 471 -2149
471 538 -6620
538 778 -6724
778 234 -3665
234 552 -6187
552 945 1585
945 347 -5248
347 37 256
37 601 7757
601 327 -7476
327 320 7180
320 854 2116
854 440 -5884
440 293 -8802
293 161 -6188
161 528 -686
528 767 -6073
767 79 3950
79 505 -7439
505 580 1967
580 511 3348
511 71 -4680
71 383 2084
383 424 9831
424 405 -8934
405 368 -6085
368 940 6780
940 250 9885
250 898 32
898 746 -2702
746 760 -5063
760 379 -7585
379 753 9065
753 390 -9179
390 635 -687
635 430 1854
430 567 -3017
567 112 1473
112 578 -5612
578 61 -260
61 489 9102
195 388 -7242
388 33 -1840
33 492 -8352
492 954 -568
954 588 -4264
588 343 -5564
343 475 -6598
475 986 5847
37 904 -6388
37 851 2488
851 497 9626
497 615 -7600
615 238 -6870
238 886 409
886 904 3907
703 548 -8554
703 566 3184
566 603 -9646
603 759 -5176
759 982 453
982 872 -4703
872 110 -5217
110 559 6847
559 548 2661
62 126 8253
62 587 -92
587 332 -643
332 109 7217
109 124 -3573
124 190 -9101
190 123 8936
123 721 9105
721 572 -6101
572 815 2795
815 282 -2128
282 696 3392
696 141 -9948
141 404 -4086
404 787 -5932
787 918 54
918 642 928
642 64 -8317
64 810 8197
810 920 4108
920 255 -7907
255 510 -6551
510 429 6462
429 592 -3066
592 987 6021
987 907 -9650
907 933 -332
933 155 -7887
155 891 2496
891 997 -3860
997 818 -6195
818 388 3721
388 251 -2616
251 999 1028
999 685 -490
685 276 7807
276 548 6589
548 750 -5242
750 220 -8432
220 305 56
305 758 -1606
758 689 4528
689 850 -5846
850 728 -4071
728 200 -696
200 822 1338
822 221 -4715
221 813 1793
813 772 2577
772 956 -4687
956 596 -4908
596 75 -3880
75 140 9208
140 619 34
619 393 -4302
393 710 -9049
710 143 -7321
143 121 9818
121 183 -999
183 821 -3896
821 520 3241
520 26 -1557
26 551 -8000
551 565 -1088
565 591 -1703
591 322 8018
322 248 -3740
248 966 -631
966 725 -6149
725 947 2807
947 532 4091
532 936 -2667
936 711 -9622
711 59 -8363
59 469 6949
469 92 6543
92 624 849
624 878 -2470
878 208 -7677
208 343 7844
343 953 -195
953 959 6673
959 444 4333
444 594 7875
594 779 1202
779 66 -7586
66 239 -7586
239 382 4545
382 693 -1602
693 458 -8502
458 845 -9869
845 23 -9344
23 102 -4309
102 434 -6240
434 825 8916
825 659 -2575
659 244 9081
244 937 -1354
937 91 -9966
91 135 5431
135 886 4747
886 113 -9136
113 138 -7214
138 116 -4178
116 645 -6623
645 923 33
923 611 2248
611 459 -84
459 799 -5626
799 16 2548
16 897 -9720
897 941 39
941 528 2539
528 445 2475
445 446 -488
446 928 9559
928 402 179
402 296 8005
296 855 1482
855 561 221
561 803 -3376
803 805 -6139
805 975 2441
975 547 -2044
547 493 -4050
493 89 -1872
89 798 -9838
798 80 -7674
80 622 -1265
622 285 3032
285 280 -5178
280 892 8370
892 468 -8585
468 353 -3753
353 806 -580
806 968 109
968 426 -5400
426 879 5213
879 357 -9316
357 199 -4265
199 188 -9295
188 215 -2354
215 189 809
189 250 2672
250 60 -8382
60 698 -8218
698 604 8862
604 487 -2565
487 882 -1692
882 162 -1505
162 521 7101
521 440 -895
440 81 -6137
81 209 -5036
209 150 -1116
150 614 -6503
614 677 4027
677 144 -1978
144 942 -4862
942 224 -6394
224 755 5474
755 170 1951
170 499 328
499 336 -1662
336 939 -8410
939 12 6709
12 784 -7678
784 454 -6598
454 185 -3992
185 896 562
896 374 -8632
374 397 -231
397 708 729
708 646 -7183
646 847 -8944
847 386 -1335
386 475 -4596
475 816 1547
816 748 -7513
748 269 -4457
269 195 -6645
195 670 -1229
670 718 8960
718 797 -9673
797 981 1993
981 338 -9249
338 329 5356
329 729 -6679
729 508 -5544
508 128 -7511
128 503 -2965
503 978 -4582
978 352 2268
352 800 -4236
800 690 -4639
690 605 6029
605 359 -2464
359 991 9810
991 905 844
905 736 -325
736 172 3239
172 478 -955
478 262 4213
262 412 -8903
412 15 934
15 411 -7675
411 684 -5275
684 213 -6598
213 7 -6832
7 480 -1694
480 350 -6566
350 387 -460
387 627 -9615
627 22 -9237
22 965 539
965 315 1639
315 482 416
482 789 -3250
789 760 -376
760 341 6779
341 450 -7090
450 545 -1760
545 290 -2699
290 786 -5623
786 802 228
802 745 2719
745 259 -1096
259 557 989
557 716 5421
716 122 -3690
122 752 -2943
752 629 1530
629 575 -8849
575 403 -2943
403 197 4842
197 867 2111
867 737 640
737 668 -3598
668 416 1007
