1999 7351
1193 1404 6712
592 1385 -9024
787 1416 -3229
1161 899 -1476
727 160 6985
183 1562 -1748
1310 863 -8766
1645 614 59
1041 1634 4721
1399 1121 -3727
1589 668 5037
1950 1211 6519
1963 1793 3930
1621 322 -8501
47 1393 -5648
649 496 -304
743 1135 7449
1771 1821 3371
195 74 9269
467 1008 -2702
1 94 8609
781 89 -8660
281 1046 6601
315 308 -7189
783 1931 -3174
1005 1633 2633
1289 587 -6974
479 1068 6853
1368 386 1182
638 208 8532
1209 885 -4877
1267 416 347
977 1851 1055
1656 1632 2019
1981 1391 -2135
1878 417 4832
51 395 -2136
317 1410 -5429
21 65 -1871
785 99 -9800
1248 367 6991
1737 775 -5067
1727 1540 4790
1403 1942 -4795
1819 1900 -6066
604 1337 -2328
1889 1780 1961
1341 226 -8981
517 1073 3774
524 985 -5672
1382 1200 -3060
1989 1134 -6818
688 1023 -2009
1066 186 4987
1082 832 -579
1762 1055 2238
1723 783 -2285
5 361 -6946
1375 538 3544
738 1941 -1629
1496 1136 -2536
814 474 -8912
1202 814 9336
1012 1165 367
970 1250 -1572
1941 502 -9539
1010 217 5110
1516 1766 4195
616 399 -4630
876 937 -7307
549 932 -2620
605 1498 1533
795 1518 -3792
567 1974 5253
893 1533 -130
180 1576 3555
782 1917 -1678
202 551 9641
609 447 -1854
1636 542 268
1559 890 -9328
893 1884 -5418
479 166 -8521
418 1140 -9254
54 531 -4218
1292 671 -7884
1666 737 -1538
447 626 4545
973 529 -9364
663 1592 -586
753 1555 -2040
230 1394 -379
891 221 -9424
1455 1304 -5869
1541 994 1965
905 1351 7073
1738 1680 5247
1904 541 -3888
29 1908 1895
1021 1927 -1998
1365 143 648
1682 1506 -6754
1458 1535 -5080
1321 138 -7172
1317 518 6371
136 210 -5697
871 828 1873
1324 1598 -1654
491 1295 -7934
1151 1893 -3449
1028 750 -6709
1975 1902 2854
1826 1616 2221
1167 207 972
152 1565 5187
1149 270 4661
1681 1794 3285
1360 1297 -7112
362 1658 -8939
1287 1860 -5713
60 54 2242
1555 463 -9186
224 899 1776
954 1676 -4335
332 792 650
1875 1525 -8666
1315 111 9801
591 1447 -3343
1627 126 -6756
663 1575 2840
1219 641 -575
1244 1407 4207
1526 1007 5155
1713 261 5919
1844 600 9491
1554 1373 4422
1232 701 6787
349 1255 3221
480 763 204
792 25 -7077
1867 1888 -9547
347 80 6607
1498 1702 593
208 1797 5752
1057 1191 -2196
289 918 -5604
1102 152 -1831
1490 1298 6159
1439 1394 -7888
327 1598 -3475
31 1148 -2633
1607 1631 7580
1290 145 -5503
916 385 -9577
1620 986 -1696
1817 1570 -1874
1882 410 8125
1545 739 -4565
1141 506 -7556
1120 958 -3122
766 477 -536
1985 714 -1423
800 746 -3284
943 247 -2679
605 1777 -9340
1106 126 9464
1332 1505 -7353
333 592 -1792
1738 1312 2077
767 1164 7203
1568 1833 2085
1442 1403 7189
1115 1959 9081
836 606 7077
1903 1976 -3942
1586 747 7501
769 457 2123
1858 270 -180
63 833 -1649
651 530 3035
1474 1320 4192
406 892 1308
65 1416 -9660
1139 841 2101
1754 1499 4682
634 1052 -4531
1808 1389 8670
633 392 5189
885 1039 -6244
93 1333 -1768
1168 178 -7689
951 422 7055
1064 1532 6261
303 349 -4682
1018 708 598
782 18 8424
391 645 9248
1151 1808 -8304
80 291 8758
1089 1215 -2352
815 1497 -7824
607 272 -4490
1016 1688 -7456
1041 814 7612
1716 177 3859
1823 1747 4292
1660 1898 -1492
772 304 -1801
263 1164 5190
132 1791 6269
1794 674 1467
1749 1802 -353
216 966 -8240
966 274 -5416
386 1328 -4243
20 427 -2909
1322 718 5384
253 441 -2756
683 836 -8190
120 1982 1604
1962 1050 -1389
1299 474 -9412
1078 781 -5372
1945 1404 -1934
212 993 1304
699 149 9121
151 1171 5710
1333 1822 5152
953 1207 3311
296 1795 9494
776 1647 -4999
1665 691 7765
1224 314 -7668
743 1194 -8535
736 1135 -5571
260 1867 7222
436 1614 -8990
673 562 3645
1715 1449 9577
1830 1050 -490
620 1969 2329
22 296 6831
1093 896 -8937
1808 485 -3083
374 1133 -2629
533 621 -7237
1449 406 -7799
790 1352 -6647
645 310 4508
975 809 1101
1170 1212 4478
1902 722 -1319
1023 1222 4070
1107 111 2427
84 1627 7435
1374 506 -7642
1681 1471 -2427
912 1066 104
509 934 -5495
1071 295 -8292
642 469 5559
143 356 8797
640 927 1371
306 503 -4860
508 722 -6898
1703 830 -7546
1669 138 8395
677 706 5610
1320 1753 7073
901 890 9592
545 269 -6291
236 601 4660
702 436 -5823
1097 1874 -1344
784 877 -1499
1759 1477 -7673
939 30 -6114
789 595 1315
241 827 -8927
402 616 -6746
1157 688 5268
1658 694 6458
1230 1558 1234
514 1515 -5706
1251 738 -8178
1611 972 2735
927 1682 1583
1913 1355 3936
725 482 -6637
1342 1336 -7549
433 952 -2748
381 1601 8858
90 840 -990
1454 1540 4607
1424 136 -9328
1664 164 7924
988 1589 359
1675 357 9924
1790 1815 -7090
777 2 8933
1696 481 8893
182 1351 5649
159 1652 -1837
867 1601 -1566
1154 1032 6686
1581 1901 2960
1722 148 2952
438 1209 -78
1185 1267 4483
572 635 -5226
276 1425 -3417
210 1246 722
1071 175 6192
817 916 6793
1851 73 -5546
1389 1802 -7120
1116 1187 3875
1064 570 -437
1883 1569 -9264
1644 614 -1631
378 446 -7720
1039 474 -5595
296 337 -7972
1550 1437 -6075
210 138 -3001
145 1179 989
1411 1934 -1477
800 1216 -4177
1771 1689 -4714
500 1236 9384
104 443 4258
1952 960 9906
175 89 -6369
346 1346 -5602
97 551 -6989
9 1730 -2816
400 1134 -8885
357 1034 5016
798 401 -8600
586 1643 -9690
666 1867 2649
1875 963 -3264
1604 1692 5757
1975 303 1247
1382 995 1121
620 575 9647
1054 109 -5673
875 1552 5437
367 567 2543
1873 1196 21
759 1569 -8627
58 1975 -7211
1456 693 3242
1714 1273 -1726
501 357 4725
776 1031 802
197 1584 3169
1287 886 -8930
1413 1643 -6647
1176 1237 -9889
743 1701 -5620
1675 1208 -9593
647 1452 -3468
499 1315 7810
643 1278 -1239
1379 1060 -2516
1431 1573 -8865
1353 1693 8822
647 1023 4042
960 1208 -5836
929 1480 -1355
852 274 -9338
1215 256 -7813
1851 1583 -139
804 1774 8430
1868 877 1882
1868 1283 -792
894 1054 -3376
1891 177 8854
221 1267 9524
34 1280 -9544
605 1924 -9717
891 1616 2784
46 164 -4111
556 1457 479
1732 1812 427
1483 435 9045
160 1141 -62
1526 1809 -8523
1111 54 -2958
776 1237 -3595
666 1832 3622
571 213 9452
356 297 6631
487 1432 1639
1619 1335 8487
273 1154 2069
1425 1454 -4391
764 982 8232
1998 1232 -7177
1881 1885 7351
1585 1641 3806
1066 1389 7295
1791 125 4711
952 264 7210
807 280 5868
987 474 7250
462 91 -8757
1087 1078 4917
1122 16 3392
446 1942 3847
1581 1979 9267
428 135 -9443
1977 610 -4411
1147 1304 7069
1911 934 7927
57 1879 3536
115 1452 1297
1708 152 6505
1708 59 -1653
1956 848 6197
1001 1856 -9844
1376 1345 1735
1546 641 -9247
702 1715 7620
1353 805 5751
1722 128 9299
1424 1818 4342
1517 1229 1652
783 277 8544
230 698 2808
448 1117 226
1873 1817 8244
1082 833 -8597
192 287 7772
1865 1751 -7250
273 1131 -7856
204 617 5542
1794 1251 -2320
737 1098 -491
377 326 -1973
443 1404 -321
1832 229 2930
23 1252 -4650
1143 347 6100
871 1887 235
1926 1879 9143
1361 1071 719
116 8 -2733
541 830 5379
1673 1244 6433
1337 1604 -392
1524 143 1906
1497 1253 -9273
1621 1257 -3791
502 1330 7464
1367 607 -8681
1135 1319 9528
1483 438 7042
930 93 -5658
111 1420 -4079
1907 52 -4883
1494 297 -3814
613 1149 -6372
173 1817 -769
957 565 -1518
1317 486 -1688
1442 1241 -8359
1855 1501 1729
662 1943 -1271
1398 221 7994
82 1083 -1581
1857 877 -6372
1652 1447 9277
196 1015 7544
1510 1181 5025
1054 1536 651
318 1175 7585
1162 248 -3268
1508 394 -2352
675 794 -8158
1342 1867 1228
1908 1605 5972
867 1131 3858
550 540 3503
300 979 8133
450 915 -492
621 1602 -8725
1577 1194 -1703
1822 705 -6216
1931 420 212
58 20 4017
1066 54 3599
1410 89 -6777
1753 1012 -7501
1809 163 7196
111 1792 -1861
1372 1896 -9369
1487 458 4962
794 214 -5199
661 1427 1015
1957 1386 -5663
505 154 -723
288 1262 1278
432 491 2124
1201 650 -9961
715 1434 -3063
922 392 2099
316 1731 -1909
1506 672 61
314 970 379
872 1751 -6342
1456 99 2743
1512 1767 1465
971 1283 -9928
24 1524 7800
1634 295 6194
260 1554 812
1331 919 4126
1400 1189 1273
1125 1687 1613
1196 110 8407
260 1287 -8032
1636 1990 5460
680 1857 3723
60 477 -183
1734 1732 -1308
761 22 6651
799 556 8105
1146 1173 -2498
1778 831 1582
102 1817 -7785
1931 364 5366
1022 1856 -9661
349 480 5430
1554 884 2952
1782 830 9228
1197 1801 -6118
1596 1779 8174
39 42 -3052
365 1367 2610
1784 1356 -848
377 263 -6567
1380 1023 -4744
1962 688 -9240
696 1013 2772
1454 485 -8497
441 1197 4697
1659 1067 -4501
1387 1278 -3731
267 525 -4635
744 1851 -1897
583 205 9638
693 963 -2659
692 1410 3279
1399 929 -2677
531 1971 -4361
779 86 -9083
1697 1003 4524
1596 1621 9283
1132 1826 -2423
1753 18 -7193
1296 388 9844
1450 734 -9573
1190 1176 458
1943 43 -6233
697 1282 -6839
489 1225 -133
374 1467 -4031
1404 1971 6787
80 1498 -3872
1547 1820 6507
1919 1282 -1286
654 989 5407
1875 1998 -7940
364 1121 509
1479 234 2003
1197 1370 5894
1979 1570 -9158
1657 98 4376
1788 1924 7251
851 233 -8933
1789 1646 -8654
960 1386 3976
1305 769 6056
1403 974 -1401
483 313 -7075
1989 290 4827
1477 1936 -991
650 566 1604
1432 1025 2565
1850 890 3940
1785 229 319
1325 1336 -5677
1179 69 -768
834 1175 -7454
239 134 2281
1966 418 718
1847 1302 1998
103 1595 -9986
1450 1878 -1313
1242 511 8792
437 1194 -6511
1042 1946 -5726
979 723 -8782
1771 114 -1564
865 1708 -4764
562 1986 -950
1071 1313 7888
1974 1884 -4362
1200 1058 -3519
1120 1702 -6774
1466 1339 7595
971 280 -9165
962 851 2998
763 1616 2663
1430 1309 9863
76 137 4253
1918 678 -2499
953 58 -250
1657 1704 -6194
907 353 6021
261 1656 8199
466 785 -8964
1215 1295 -4596
649 1315 3887
596 970 7046
151 884 -1758
1164 913 -2865
1491 1235 -3650
630 1935 4276
1813 1337 -7051
1039 1446 9037
1788 1051 -5998
1968 626 -9243
1024 1172 -9688
824 1343 5255
954 54 -3085
932 578 4752
119 595 -7929
1584 1412 5146
644 883 873
1800 1621 4622
180 1021 -5800
418 1190 -7012
1227 1063 -9738
1381 1364 -5938
1275 401 -501
1872 1663 -4631
1115 721 438
317 344 -8586
742 750 434
495 1628 316
945 659 -2628
1035 411 -379
1789 1295 2547
1657 1462 7221
1169 1423 7402
748 342 -1607
1205 1135 3747
332 595 1635
76 528 -5115
405 1235 5142
1445 1822 9786
1948 1459 -6020
1774 1505 -9415
1009 711 -3755
899 780 -8756
17 1200 6263
172 913 -1419
1196 1447 5209
586 951 -7670
1648 922 -4179
1476 1974 -5469
499 93 -718
94 595 6812
652 763 -9800
255 8 -6899
1172 1066 1096
24 1625 1381
333 1574 -7805
583 1282 7352
28 304 6884
718 1414 -8216
690 473 -864
312 1480 7927
140 459 -2159
1576 1443 2010
1133 76 5469
984 409 -5172
866 1594 6198
1708 736 1858
391 1669 2706
432 114 -394
1064 1911 2560
1230 455 3203
1766 1115 -4202
1589 70 770
922 1521 -3921
980 584 255
399 760 -2
1552 1577 233
308 817 4021
920 91 4146
1672 1138 7269
1400 50 -6392
40 1455 -7711
28 494 7137
455 750 -3686
1844 321 -7834
992 495 -6534
941 1211 -3233
1289 688 5277
196 655 -746
430 710 -6059
1146 1629 5268
228 1403 -8823
713 1593 9016
1489 626 6678
987 1279 4524
1441 1383 5159
851 303 194
213 293 -8807
1278 22 1932
269 31 -2413
429 1588 2860
1030 1329 7302
1804 669 -2560
864 1514 -7921
1279 1218 847
104 287 -5804
486 927 7094
1095 894 -7474
1377 1715 -2269
446 841 -8584
1485 83 3399
1847 266 -7842
1 1278 -839
1204 855 3285
1052 321 7815
398 1248 -1274
943 989 9336
31 843 -6648
370 1107 -4319
4 562 -5141
1325 1956 4469
1934 868 431
1198 1508 -1086
372 1996 -2336
11 555 -8970
531 1396 -7234
587 1887 -3248
163 545 6618
182 417 1588
84 156 1928
1437 862 9889
1176 979 -6171
1093 331 6055
1257 1509 2956
212 1930 -1699
393 1665 -4273
545 1709 1170
1980 1391 -7654
1541 688 8072
511 879 -9772
89 1773 6003
1323 1330 434
51 24 -2466
144 1413 8470
1516 1113 -3692
800 1589 -277
143 1211 -1953
1330 1761 -4859
1656 782 -4452
7 1962 -4252
1055 1295 9707
518 656 -3499
1004 584 5381
1986 1241 -7992
953 1690 -2684
1669 233 130
222 706 3429
243 908 5552
350 1382 -3081
661 1620 -4520
1044 1343 1159
1803 1063 -5239
1617 656 8213
605 1223 9298
607 1498 -338
1232 1131 5920
1900 1736 -6848
286 483 -5044
745 581 6158
1012 376 -9906
1179 1272 6062
335 400 -204
281 984 -968
184 1750 6926
1793 46 5557
317 597 -503
845 289 -5768
1669 1115 -3130
183 1829 3598
386 1201 -6419
1242 249 -9192
1172 358 8459
149 1789 -8010
1655 339 1075
1915 217 -1563
1057 1450 -7856
1395 1350 -8371
1947 498 424
1521 1165 -5273
1133 956 -2709
1654 910 -5186
79 1579 2699
165 958 5123
728 1046 -6135
1154 335 -4052
328 875 -7833
308 35 3216
971 1528 5405
727 1616 -9079
1257 786 -6705
891 1152 -5714
686 1939 4815
1336 621 -9500
1532 1545 8233
707 1355 9870
1801 1226 9557
1294 1310 -1964
1898 738 -6154
1540 819 6179
685 1041 -2197
1962 372 6795
977 1884 -7623
119 1721 4180
310 1191 -7900
1211 633 -2757
1021 882 -5236
402 815 -5851
653 269 2121
416 191 -431
315 1586 707
239 1835 -7494
1242 992 3057
1287 646 -8214
1341 299 4534
924 416 3753
247 296 -8775
1288 360 8704
398 1456 927
690 659 5312
1022 691 3436
953 1130 2100
802 1302 9585
1655 1024 -1901
1525 1934 -8306
857 1201 -2613
354 814 2855
276 1681 -9373
483 537 9804
543 9 -2897
207 1666 5436
1810 1 9453
749 1138 -6586
178 566 6527
798 1532 176
1857 1311 -6211
732 283 105
206 1901 1735
1001 1467 -933
463 619 -2912
1310 1630 1031
812 449 5417
1161 697 3453
861 1398 3411
143 124 732
1438 1800 747
1156 558 2560
1359 153 -8611
1778 1157 6640
1171 726 -1350
1151 1891 4379
1404 1876 3608
465 1266 -5151
1247 1867 -1260
1196 666 -2023
1363 80 4200
1080 1371 3736
1490 16 9282
330 1106 -8706
50 1535 -7522
65 118 -8044
934 1365 -3548
338 117 -6505
521 411 5426
797 1328 2408
1428 1671 -1755
1824 1275 -4066
1186 914 6828
285 106 -1286
1505 1701 3302
763 1180 -9210
1751 153 5892
596 622 5782
286 891 14
158 1435 -8555
31 1319 -6856
936 1115 -8988
1706 612 6174
11 46 3665
164 1888 6433
772 134 7717
1855 957 -5482
1204 513 1636
1257 1970 4827
910 557 7293
684 1452 -5543
1499 1414 7938
1998 481 -6746
1933 417 -8249
1894 598 -4693
273 1731 1491
1252 1272 5662
1915 62 3116
1268 1635 1340
1169 1728 2571
1194 1907 -470
1795 1692 -8702
224 479 -6037
316 1647 8923
1992 204 -452
1344 1791 6983
1886 172 1340
254 1013 2057
1579 220 -6745
1109 1488 -8908
1448 815 765
257 1813 7784
548 1842 6476
257 386 -2594
1096 350 4102
172 1355 49
688 620 -8655
712 1883 9879
303 109 1606
1454 1060 2125
213 1007 4752
499 523 1229
744 1537 4432
1548 1993 4244
1199 672 -8
1701 392 4366
1631 1009 -8849
275 405 1699
1260 27 -526
935 117 -6802
1753 106 8585
1361 1049 2516
8 1632 1259
741 468 -5584
979 1309 2259
807 593 -1278
1315 637 -2736
818 1128 -3220
534 1480 -3191
205 1865 300
914 1905 5940
481 1630 9495
1814 51 -8362
1692 251 -4121
1366 1995 7236
271 13 6234
17 1319 2134
1691 1987 9223
937 630 -7346
1108 1220 -3639
1382 768 1769
1080 677 5585
1390 833 8228
1904 1778 9932
1313 1808 5402
1966 757 6986
260 1381 -6796
1029 1777 8018
1170 1846 -939
1709 1248 487
1605 1717 2279
1554 1686 -5071
2 1094 6568
1353 1532 8501
1795 5 4171
663 47 -6099
13 16 8271
120 1457 -4772
1353 1450 -5647
144 559 -7216
1037 1828 -7769
127 541 8268
378 576 4769
1371 1604 -8667
1806 959 3163
1979 1570 -546
1599 1585 -1683
673 1728 6629
286 850 -570
400 350 -5988
1573 1478 948
1507 1115 -1788
1865 1054 -6570
1542 1914 2066
1064 1077 9166
332 1596 -513
687 1979 -4328
153 1960 -8433
134 1613 -4255
1593 207 6957
1886 235 7849
1234 789 6733
1978 1042 1501
1735 1832 3850
1035 1947 -4767
1369 1538 1005
49 728 5884
620 978 -293
1553 1981 -6300
1354 995 -1350
1459 1663 -5744
1293 1184 -7511
1393 1448 -8309
311 1752 4018
250 1879 4627
1473 1125 4765
754 430 -7569
1912 1002 2544
513 1202 1675
693 921 -9464
1126 1309 6716
1910 1753 2555
1917 10 -9124
1483 696 -5711
433 616 -8430
583 731 -8068
668 1147 -9466
1515 1904 8794
1562 1799 -4893
291 1770 8705
1426 657 4532
103 472 3247
61 1832 -7113
784 1960 9629
227 1481 3625
971 1271 -1690
1277 1048 6088
1410 332 5823
914 786 8082
1704 1966 9601
1732 123 -3188
1893 1367 -494
144 77 9476
766 758 6201
3 601 835
1831 115 922
467 1744 -5539
1511 1059 -4242
890 1888 3099
1571 186 9498
1532 216 -1672
1089 638 -7284
1166 92 6280
1616 418 8300
1941 348 1154
644 1246 -8733
1671 635 7736
223 489 5860
788 236 4370
1723 1286 9564
1047 1047 5138
1345 256 4423
404 83 -9458
296 521 -3236
882 828 -3888
1578 103 -1320
351 1294 -5798
287 378 -523
562 1807 2199
1262 86 -5940
1193 443 -3493
1038 1875 9160
591 885 -7567
1399 141 -1371
1074 1270 1575
1596 1695 -2965
1677 1582 6874
543 155 7665
621 382 -2717
1240 1435 8095
1357 1288 5382
313 1162 4975
238 778 8358
152 1578 -9262
443 1624 -8028
693 1468 -9992
279 1897 -5444
626 206 3631
74 1823 -9966
768 1958 4839
1170 1313 -8234
1753 983 6321
652 1530 8752
1061 1393 64
984 1741 -1181
944 1456 5195
443 1941 6023
116 963 3702
509 1525 -2156
239 1179 -8675
127 666 -1800
490 1878 2135
348 1245 970
1774 1721 -8225
74 248 -8048
1817 288 7164
1071 1607 1183
1346 1063 924
1629 717 -1423
1082 300 8243
1960 282 -9836
1446 1433 3370
201 1115 -3940
778 382 -6051
365 1820 -9096
1701 101 4986
396 1366 9205
97 936 -8243
216 1346 -2079
1099 1169 -6325
38 424 3136
803 1315 170
715 1134 2883
934 891 -3599
295 1093 -9497
1964 1067 -7720
745 1764 8465
1850 1538 4040
1744 423 -2320
176 693 -5175
1016 1996 -1776
913 1363 646
618 1099 283
441 1693 -8222
491 20 -4663
1097 679 -1348
32 1717 3321
1372 188 6569
115 1232 7990
111 587 6608
1482 362 6281
865 887 1965
1389 218 4242
1947 1391 989
375 386 -1523
888 700 1707
1807 1059 4177
1092 219 -1345
1874 1805 -5048
564 1759 2932
1695 662 2149
1764 1890 -8487
1867 213 8275
1193 143 -6535
1478 232 -3058
1127 1563 9954
302 1605 -3491
1364 1066 -6962
920 565 -7353
1846 184 6614
694 57 -7293
822 1852 2492
345 1313 -1920
1928 271 -2960
85 1612 6205
243 424 -9966
395 876 -2458
225 78 -1195
224 337 -8948
573 1626 8613
1339 70 -9254
517 648 -4356
1263 905 1882
92 159 3452
1468 1244 4712
1592 805 -1827
1738 648 2536
1843 1378 -6155
615 988 5441
1207 1603 -2246
1132 464 -2246
615 1782 -1767
1318 1094 2205
353 277 -4936
1775 494 3245
1088 1427 -3347
674 922 2227
724 210 9940
1402 971 -5554
1349 1086 9615
396 838 -1405
797 1965 4040
103 1155 -710
397 1405 -2545
1119 861 -790
435 901 -7077
1985 1741 5286
805 1864 9259
1488 1203 9580
403 1405 9064
315 677 -3775
207 1794 -4621
1036 1825 7270
1722 284 2399
1405 766 -1160
1739 264 2640
415 695 -9166
261 324 9952
1059 1981 4705
131 87 -3725
992 885 -8972
463 1579 -8898
1829 1892 -2292
549 1754 -2327
341 1172 -2887
628 393 -9935
1879 105 2404
1915 1566 -8028
672 1302 -3918
647 695 -7867
733 1126 -6445
789 728 4600
1718 1558 7599
1598 611 5258
1689 564 -7823
524 724 -9218
126 808 2478
1113 1907 3522
1183 54 -1595
819 720 7120
1855 1673 -2494
910 304 -5931
1874 840 -3523
1342 1291 -738
653 1987 4436
1415 1186 -5947
749 394 -7823
1571 1257 4773
103 188 -4067
865 1755 9171
8 996 8015
1512 897 -4780
1300 806 -3669
805 1131 -9665
1033 1675 6479
448 1333 6575
675 709 9964
383 461 -9937
202 1415 -3326
1385 359 -8028
996 1251 4919
352 1540 5122
1838 36 4641
1336 1500 -4104
1090 1985 -4986
178 1006 -2983
82 1658 -7319
110 1585 -6147
303 102 7806
176 1601 6876
1948 149 -1993
756 599 6598
236 238 -8558
1057 572 6274
380 460 6011
1332 120 2971
793 1824 -1815
1815 1707 -9401
540 272 -1523
130 1100 -9588
60 1620 7394
1346 63 6487
1162 835 2055
1035 293 -2785
57 1592 -4194
1711 897 9899
1216 427 7290
174 1080 -4422
889 798 7906
1444 857 -3583
673 324 -6463
1490 1013 -481
330 427 4206
1822 1925 -9698
667 1697 67
1423 818 -3280
368 1655 -9744
1493 1192 3882
809 347 8674
1339 174 -1640
746 473 -5819
1365 1950 3837
1956 656 8100
869 19 -4013
28 132 5569
184 167 5946
1214 702 -4411
1807 1690 -476
1217 387 -6481
1674 852 4843
432 912 -4113
737 1660 -4572
1474 1171 6663
680 1364 -9632
9 1171 2983
1027 1159 9110
1937 863 2971
191 1172 7049
258 1792 -5070
1371 465 631
209 1811 2153
1667 115 -1700
1130 261 -2962
502 142 7787
511 271 -1522
1577 1683 1888
1574 140 -6237
264 1 -4401
1066 389 -3195
1533 367 8226
309 1068 -5409
1683 1079 -3694
708 431 -346
1957 577 -1931
291 1237 4250
1193 401 8894
1282 1867 -1868
1663 1197 1161
1666 263 -7460
682 820 -7747
841 506 4504
275 283 2402
484 859 4117
1497 710 -8995
1186 1300 9252
870 937 7098
937 208 -6485
1097 789 -1938
1770 1019 -9595
784 1907 1858
1442 450 -4252
1464 1863 2996
514 1407 7983
942 923 -7303
1314 191 7787
974 1765 265
534 5 1333
664 1304 6902
1323 1422 1220
1853 276 -3626
354 287 -7799
1320 883 -9762
1926 792 -8568
1888 1297 9
1597 1269 1336
757 761 -3949
1437 585 -6411
1544 73 4236
710 1243 -8563
900 1933 7814
932 1371 753
150 1732 -5194
1737 793 -5733
1429 319 1705
1159 688 4439
1298 1930 3641
1694 749 4732
954 1212 769
1244 681 2931
134 883 -8453
545 1245 9753
1562 712 -2791
1463 107 7659
1659 556 9248
343 521 4732
1186 130 4405
875 604 2951
1743 1310 -9245
549 632 -4574
662 1935 5180
1082 1637 -510
970 776 -1803
1058 1730 8049
905 252 7920
1911 1019 6759
1986 231 2098
978 1061 -4599
103 1438 7071
1293 423 -5187
1518 270 6244
1676 1336 -8145
1326 799 9605
114 1784 678
686 55 -8862
1135 1643 -5003
1484 1933 -6004
1331 1005 -314
1806 908 -4858
1153 541 -3261
998 1777 -6712
1134 1857 7073
309 1546 -2650
1401 1504 -8281
129 848 -1202
417 1502 134
944 731 -8727
889 1370 -4198
350 736 6034
1366 1527 -3735
1925 1608 3372
1863 936 -7519
1681 1380 9373
424 905 7189
1169 542 -4468
1662 1383 -9985
1371 1138 -2918
1421 1782 -5307
1290 1689 -4485
573 661 -2914
1860 1200 3231
1159 1506 -1824
494 1133 4463
202 505 9819
411 373 -1949
219 794 9330
1050 825 -4480
1419 1231 7949
1316 760 3330
277 450 -5744
1470 1135 2632
1374 1978 2971
103 1379 4376
1715 1536 8347
1075 1291 3570
1639 542 6073
1616 1236 -4867
1808 408 -5786
88 1481 6273
2 1454 8657
416 1900 -1994
251 517 -1976
917 897 -7460
940 1484 -6718
364 98 4940
1330 1380 4496
792 517 -1840
305 191 -2171
833 1366 -8648
517 1645 -4079
390 1887 -6486
257 1705 691
1432 297 -554
1741 1621 5498
1630 1709 -6254
966 389 -180
1649 1393 -7518
162 1221 286
278 483 -7466
131 1513 3434
331 1084 6575
1678 1690 -5891
1519 9 -1456
1824 649 -4811
396 1915 -8438
1006 46 -4283
1166 1036 -1384
715 1885 1644
692 453 -2464
548 1625 2499
1639 809 -3242
188 1555 -5180
1396 937 8557
895 658 -4914
399 823 3000
1398 622 7673
1882 1202 -9844
189 1248 -6850
958 1553 -8831
780 1377 5281
437 1913 2168
169 1703 -2307
1162 1447 9663
64 612 -424
1748 631 -6557
1155 1586 -9841
1868 1952 -5735
1302 1908 419
571 752 39
763 1419 3684
1690 876 -2924
1967 227 833
468 1850 -6591
1628 1427 6768
1964 836 -9375
1626 417 -786
1041 445 -9807
1925 246 4717
596 105 -8788
239 1841 6325
1550 732 138
952 988 9150
1931 1619 -9446
610 1733 9883
1336 1317 -6268
572 570 -9129
330 436 9801
14 478 -5436
1943 467 -3892
1791 724 -3543
1568 411 -5038
541 452 226
360 915 -1222
252 1582 -6182
762 1394 -2160
185 578 6168
1270 1763 5763
918 1250 -2894
1930 722 -8502
1201 1267 -5767
735 1498 -4326
749 1271 6228
888 1260 -5647
783 890 8584
198 658 6328
622 392 1314
1598 826 1935
1559 1431 -5067
231 1179 -6576
304 1530 -2564
662 228 -9607
1979 1499 7073
1921 1960 -114
744 1360 9892
1076 1726 799
1085 1331 -6505
311 669 -2607
463 403 5364
952 194 -1692
718 962 1926
780 320 6695
1338 56 -720
1307 1751 5256
694 1201 4581
1808 1662 8248
1547 1440 4671
1625 1165 -7762
964 1583 -8050
1991 912 -245
1957 1492 2842
319 1782 -3759
1310 1949 7946
1732 838 2155
753 193 -8821
1752 295 -116
1586 805 4190
521 1763 635
1561 1347 8397
1994 1098 -9156
61 121 -3707
1187 1489 -7774
876 1821 2532
1940 1543 5509
1861 730 9905
1063 1685 -3461
1052 637 -7987
968 1847 5941
90 975 9370
426 775 -8788
1653 1837 -4893
788 1959 4197
601 1765 6793
1160 1843 -1373
435 1521 8050
1637 148 -6924
4 1695 -5677
1024 604 -4549
1742 1965 -2813
1471 598 7362
905 390 7476
1437 950 1586
606 225 -4563
1318 1807 4598
931 719 -7699
1187 133 -9942
1315 1130 -1633
448 47 -497
546 1051 -5784
970 79 4449
1755 1088 224
1508 675 -8963
1220 1195 -8697
167 1899 -4622
1281 1572 -4781
291 593 6219
1963 185 -100
1764 1106 -7334
412 1747 -5635
1280 1608 9743
754 569 5283
1819 1574 -5326
1136 86 -6790
642 1003 -6544
1904 358 -4740
381 780 1429
1094 1431 -9246
805 76 4766
889 285 -504
1277 1341 3077
1432 378 4866
1298 1939 -1974
666 539 2354
664 407 231
601 389 -5478
995 376 -2012
24 1621 2107
751 899 -2222
880 562 4179
1419 1989 9355
982 492 -5710
1608 1173 -1302
921 439 -9431
1274 487 -8490
789 1646 2039
456 93 9478
68 1770 -2722
852 327 2496
524 1297 1204
350 1082 -6347
766 647 7358
1470 1541 1279
866 1300 -6928
662 1164 -4924
1808 1890 9344
1598 2 2389
31 1994 2488
274 1525 -2563
1732 126 -3051
1836 1917 1975
1428 1602 4202
869 637 -8376
117 428 7767
