1500 9758
38 1066 -7689
1066 557 -1063
557 559 -3165
559 260 -9147
260 640 -2140
640 1341 -6249
1341 55 -7170
55 350 -6107
350 613 -1172
613 156 -1519
156 870 -4592
870 69 -8903
69 72 -8611
72 1249 -7002
1249 1359 -5326
1359 1123 -6406
1123 240 -3457
240 867 -4793
867 230 -4086
230 110 -9315
110 636 -6130
636 880 -2928
880 1153 -5705
1153 1464 -5268
1464 1186 -8578
1186 1269 -7974
1269 53 -5154
53 143 -4039
143 105 -2278
105 268 -560
268 1061 -7298
1061 620 -7617
620 23 -4531
23 1120 -8767
1120 1087 -9413
1087 1320 -5541
1320 642 -491
642 1431 -4330
1431 986 -7240
986 1319 -7540
1319 1273 -7948
1273 26 -4427
26 1301 -7210
1301 44 -457
44 1217 -8439
1217 1278 -6779
1278 674 -1075
674 1009 -5954
1009 1156 -5122
1156 1108 -654
1108 1468 -6920
1468 1114 -5550
1114 1015 -173
1015 1145 -9533
1145 673 -8938
673 696 -9306
696 119 -4644
119 1014 -6166
1014 84 -4610
84 726 -3178
726 311 -1849
311 36 -4244
36 229 -8077
229 823 -1816
823 702 -4704
702 629 -7870
629 1380 -5144
1380 1140 -7983
1140 589 -5688
589 1017 -6449
1017 96 -7002
96 286 -453
286 617 -7981
617 579 -4477
579 196 -5349
196 1352 -9706
1352 1148 -6432
1148 1343 -2784
1343 1384 -8747
1384 491 -8979
491 414 -7537
414 448 -9013
448 930 -6305
930 824 -7222
824 195 -5409
195 250 -2188
250 739 -1732
739 1054 -7508
1054 576 -7355
576 548 -4247
548 609 -7246
609 315 -392
315 1135 -7117
1135 959 -9384
959 982 -1000
982 1276 -3890
1276 1477 -3880
1477 166 -7004
166 202 -9661
202 1307 -5906
1307 109 -2315
109 1478 -8966
1478 1117 -883
1117 741 -9541
741 1184 -8992
1184 1429 -8171
1429 828 -1304
828 298 -8178
298 312 -9812
312 193 -9618
193 590 -815
590 1357 -8178
1357 140 -8887
140 1172 -3288
1172 1457 -1032
1457 698 -9762
698 1267 -9048
1267 998 -5541
998 931 -5345
931 411 -2377
411 829 -2703
829 897 -7121
897 102 -5694
102 365 -5128
365 154 -7080
154 404 -8020
404 871 -6218
871 786 -3493
786 500 -3826
500 1058 -7137
1058 990 -6780
990 634 -1813
634 174 -204
174 1218 -3121
1218 163 -6969
163 1049 -6189
1049 624 -6939
624 331 -8815
331 495 -812
495 693 -472
693 599 -4892
599 99 -2295
99 591 -9573
591 1198 -5703
1198 1040 -5596
1040 615 -8158
615 284 -8869
284 1109 -7211
1109 1381 -9081
1381 1031 -192
1031 458 -854
458 60 -4178
60 712 -8311
712 1062 -957
1062 1096 -8795
1096 682 -7139
682 552 -8755
552 1221 -5377
1221 1159 -8172
1159 915 -2505
915 743 -9016
743 280 -9430
280 899 -5454
899 1454 -2978
1454 1185 -5507
1185 328 -7802
328 924 -7636
924 757 -8469
757 406 -6647
406 742 -2672
742 1098 -8584
1098 1485 -1494
1485 605 -4927
605 65 -5177
65 475 -2680
475 950 -7626
950 971 -7416
971 1336 -5103
1336 389 -6561
389 537 -8377
537 1401 -9820
1401 889 -6086
889 975 -3005
975 822 -1558
822 488 -1741
488 81 -7649
81 197 -7133
197 396 -9248
396 227 -8245
227 371 -486
371 927 -7733
927 731 -6728
731 79 -8321
79 866 -1842
866 362 -4682
362 1149 -815
1149 734 -5159
734 1118 -4010
1118 983 -1693
983 242 -1141
242 1057 -5644
1057 1065 -7271
1065 296 -5540
296 838 -4754
838 536 -7799
536 98 -5807
98 580 -3150
580 1297 -5010
1297 1164 -9571
1164 14 -3028
14 635 -7059
635 655 -6211
655 681 -8056
681 788 -5278
788 1078 -3597
1078 148 -2623
148 407 -4951
407 304 -359
304 192 -7498
192 1362 -4584
1362 480 -6904
480 988 -8331
988 13 -61
13 157 -4184
157 391 -7780
391 981 -8061
981 353 -9673
353 701 -8740
701 383 -6882
383 1178 -5928
1178 281 -2235
281 318 -1188
318 1395 -322
1395 1094 -9706
1094 1055 -9881
1055 1052 -1300
1052 1265 -9403
1265 1369 -1073
1369 1393 -6591
1393 182 -72
182 1315 -8917
1315 422 -403
422 1013 -7828
1013 965 -5666
965 357 -9671
357 586 -5775
586 904 -2559
904 705 -467
705 1337 -7071
1337 846 -9046
846 1279 -1197
1279 390 -7651
390 1234 -9635
1234 833 -8776
833 539 -1213
539 1105 -6817
1105 1028 -7835
1028 713 -8575
713 74 -4610
74 606 -8779
606 1281 -9178
1281 302 -4316
302 1233 -486
1233 179 -6747
179 287 -5313
287 430 -1731
430 1392 -7711
1392 8 -5253
8 35 -883
35 699 -8279
699 1342 -3971
1342 1358 -4483
1358 77 -5014
77 380 -4198
380 423 -9772
423 1416 -302
1416 1271 -4095
1271 412 -9395
412 568 -2410
568 1190 -6571
1190 789 -1627
789 691 -3863
691 707 -203
707 1458 -7721
1458 232 -7662
232 1056 -5493
1056 566 -4301
566 86 -6029
86 1111 -8860
1111 906 -4064
906 293 -2653
293 687 -6026
687 352 -4105
352 504 -7582
504 627 -263
627 583 -8177
583 923 -8577
923 496 -7433
496 1192 -7949
1192 1472 -6573
1472 388 -2471
388 1211 -1306
1211 473 -6084
473 547 -9372
547 1285 -3518
1285 996 -9876
996 1201 -5537
1201 392 -6750
392 1363 -474
1363 584 -8370
584 1235 -8263
1235 1126 -4638
1126 136 -7621
136 27 -1760
27 540 -6542
540 526 -9905
526 972 -4688
972 261 -3643
261 453 -6099
453 330 -9906
330 401 -2864
401 1085 -7545
1085 520 -3171
520 1360 -8649
1360 592 -4501
592 1351 -1782
1351 351 -7974
351 793 -2527
793 1168 -778
1168 218 -6628
218 321 -7419
321 577 -5524
577 376 -5182
376 997 -7216
997 363 -4615
363 2 -2555
2 277 -8325
277 653 -4165
653 960 -6749
960 744 -1947
744 745 -5342
745 113 -2578
113 826 -589
826 850 -5061
850 872 -7379
872 1325 -955
1325 308 -142
308 34 -2388
34 852 -739
852 912 -9425
912 377 -4906
377 28 -8760
28 524 -7328
524 1170 -9456
1170 891 -7275
891 1264 -9586
1264 1033 -3991
1033 274 -7853
274 1433 -8153
1433 1306 -6301
1306 1376 -2515
1376 267 -3164
267 881 -4690
881 758 -8209
758 1385 -8050
1385 844 -7955
844 1027 -8310
1027 424 -1304
424 593 -9427
593 1004 -7825
1004 1400 -6776
1400 1101 -5901
1101 560 -2180
560 1483 -1245
1483 1438 -2453
1438 481 -456
481 1258 -8702
1258 1158 -5391
1158 1197 -8210
1197 97 -3658
97 754 -2158
754 588 -4991
588 1353 -5447
1353 272 -4057
272 1122 -3058
1122 252 -2575
252 1121 -7822
1121 839 -8683
839 1398 -9752
1398 1326 -8841
1326 938 -7931
938 1229 -9923
1229 418 -6022
418 460 -3850
460 1435 -73
1435 334 -5501
334 779 -889
779 602 -7578
602 1407 -6808
1407 369 -6810
369 415 -2287
415 1129 -4577
1129 1195 -9657
1195 1296 -4459
1296 1411 -3557
1411 1418 -6778
1418 1036 -7814
1036 845 -4590
845 319 -1022
319 1141 -276
1141 980 -1394
980 709 -8042
709 1295 -7768
1295 1313 -1837
1313 874 -9508
874 525 -9483
525 408 -1871
408 405 -2637
405 863 -3875
863 781 -7789
781 979 -6974
979 1499 -8212
1499 1112 -9793
1112 1127 -8808
1127 165 -698
165 474 -2292
474 531 -89
531 379 -2416
379 264 -2605
264 1496 -7789
1496 1486 -9574
1486 945 -2490
945 435 -6771
435 108 -4939
108 386 -9481
386 292 -1006
292 381 -5591
381 1070 -929
1070 90 -2152
90 270 -3456
270 704 -9243
704 49 -4850
49 551 -4855
551 1242 -173
1242 798 -5482
798 718 -6339
718 477 -4233
477 1312 -5415
1312 1223 -1679
1223 133 -9411
133 834 -707
834 658 -4591
658 869 -4402
869 18 -8774
18 332 -518
332 147 -6757
147 683 -5878
683 206 -3364
206 1200 -233
1200 695 -1505
695 840 -4580
840 263 -2405
263 1318 -1432
1318 940 -5680
940 445 -1606
445 1480 -5161
1480 1090 -1006
1090 1232 -7534
1232 932 -2419
932 1241 -330
1241 632 -7380
632 349 -9734
349 597 -1597
597 151 -6849
151 1207 -7192
1207 1469 -523
1469 553 -8461
553 253 -5290
253 808 -9357
808 1282 -1684
1282 541 -330
541 1204 -8391
1204 639 -8101
639 80 -9850
80 160 -1564
160 317 -3749
317 954 -8847
954 1228 -9794
1228 427 -9764
427 214 -4897
214 999 -513
999 450 -2857
450 804 -7287
804 1304 -5656
1304 1291 -9796
1291 1183 -5939
1183 437 -3759
437 728 -2754
728 1064 -739
1064 316 -6338
316 896 -6193
896 462 -9261
462 32 -2466
32 1317 -2792
1317 1349 -4556
1349 679 -9738
679 1427 -8750
1427 665 -9867
665 651 -3415
651 440 -7592
440 22 -5512
22 905 -9275
905 1377 -5608
1377 256 -9107
256 947 -9282
947 643 -4630
643 1467 -4308
1467 1425 -1242
1425 1080 -9510
1080 248 -8934
248 667 -8794
667 721 -8755
721 908 -1610
908 1465 -704
1465 497 -6447
497 717 -1120
717 239 -4676
239 1245 -6748
1245 625 -6295
625 417 -2031
417 1303 -6926
1303 283 -20
283 393 -8153
393 1321 -9651
1321 538 -1736
538 1387 -1453
1387 530 -6224
530 1330 -6548
1330 485 -8848
485 1133 -2055
1133 306 -6145
306 650 -4263
650 235 -4851
235 176 -9700
176 117 -4161
117 29 -2349
29 902 -4753
902 118 -1371
118 1227 -3730
1227 1167 -8702
1167 1476 -3667
1476 814 -8042
814 595 -5506
595 142 -3603
142 1466 -1483
1466 1408 -1278
1408 518 -1330
518 582 -2788
582 1180 -9744
1180 703 -8275
703 443 -7751
443 3 -7494
3 1021 -1255
1021 1147 -9786
1147 563 -7555
563 1155 -2771
1155 1213 -4881
1213 952 -8462
952 564 -6337
564 446 -503
446 918 -8551
918 1205 -6772
1205 851 -9395
851 1292 -9502
1292 461 -8726
461 958 -7319
958 888 -8109
888 300 -4639
300 1335 -2922
1335 600 -4512
600 764 -7246
764 20 -6760
20 1019 -9533
1019 1246 -1510
1246 459 -5138
459 1333 -8295
1333 275 -8765
275 492 -9418
492 752 -7529
752 533 -6764
533 1334 -7423
1334 1437 -5679
1437 307 -8293
307 17 -7681
17 1132 -2694
1132 596 -1612
596 183 -7207
183 1007 -309
1007 911 -4178
911 948 -4322
948 1072 -2871
1072 145 -1627
145 767 -5130
767 1414 -8477
1414 922 -3301
922 6 -4085
6 692 -7239
692 1456 -4251
1456 654 -8435
654 1146 -9297
1146 397 -2246
397 208 -7102
208 1165 -7520
1165 238 -8160
238 123 -6220
123 813 -4881
813 843 -4563
843 1374 -5721
1374 1448 -6599
1448 228 -269
228 775 -8652
775 1000 -6801
1000 623 -9338
623 144 -5273
144 322 -2490
322 892 -7926
892 1294 -8116
1294 748 -83
748 1047 -2396
1047 237 -8833
237 714 -7269
714 783 -2387
783 797 -9898
797 962 -1208
962 1386 -2065
1386 40 -8536
40 1116 -7711
1116 1012 -9205
1012 457 -9697
457 444 -6537
444 561 -6061
561 514 -5369
514 937 -4620
937 341 -2492
341 399 -3535
399 1032 -7758
1032 995 -7129
995 1441 -5925
1441 1421 -3357
1421 373 -2800
373 903 -9874
903 598 -7582
598 1215 -6323
1215 1091 -8761
1091 95 -8631
95 570 -57
570 825 -7615
825 186 -991
186 326 -4441
326 805 -5623
805 31 -5804
31 395 -4255
395 1299 -4386
1299 291 -9303
291 378 -1425
378 1063 -3495
1063 269 -7349
269 688 -4782
688 868 -8793
868 1102 -3701
1102 722 -4153
722 83 -2441
83 463 -1842
463 483 -401
483 1161 -8149
1161 1128 -9875
1128 1256 -7829
1256 1038 -827
1038 1389 -9323
1389 466 -3559
466 301 -2728
301 420 -2180
420 1442 -1381
1442 215 -9878
215 52 -5718
52 434 -8926
434 1100 -4881
1100 41 -791
41 556 -5338
556 1482 -4740
1482 188 -9260
188 498 -3424
498 314 -7054
314 545 -5672
545 1263 -1120
1263 1163 -7334
1163 933 -8630
933 254 -9535
254 509 -5181
509 782 -9190
782 873 -3499
873 1266 -5756
1266 1364 -7865
1364 794 -1378
794 1345 -5497
1345 244 -5967
244 499 -8216
499 1073 -1515
1073 800 -8185
800 359 -7517
359 372 -9691
372 394 -4466
394 1037 -1052
1037 694 -7773
694 1260 -9497
1260 864 -8749
864 1417 -8333
1417 1039 -5687
1039 131 -9182
131 1088 -3850
1088 1406 -8964
1406 907 -4459
907 733 -7445
733 612 -4517
612 506 -4857
506 770 -4290
770 1324 -5655
1324 259 -3737
259 890 -2623
890 130 -1639
130 1286 -8738
1286 67 -1274
67 562 -2333
562 213 -8436
213 900 -9609
900 894 -7757
894 126 -9452
126 370 -4909
370 604 -878
604 928 -7212
928 449 -1474
449 751 -7326
751 510 -480
510 58 -3708
58 956 -3873
956 735 -1988
735 469 -4965
469 76 -9931
76 970 -3679
970 1137 -9548
1137 1005 -3526
1005 1402 -7835
1402 1340 -4501
1340 419 -5006
419 271 -4541
271 1199 -5775
1199 348 -8711
348 116 -6199
116 120 -4304
120 799 -9688
799 150 -6150
150 724 -7850
724 276 -171
276 324 -6383
324 861 -3815
861 1412 -757
1412 1410 -9056
1410 30 -7138
30 374 -529
374 859 -8563
859 501 -9470
501 594 -5373
594 354 -9818
354 976 -2933
976 211 -3762
211 750 -8574
750 33 -6671
33 1206 -6800
1206 251 -8577
251 1268 -8391
1268 842 -2054
842 738 -1429
738 1176 -2498
1176 205 -6337
205 879 -2357
879 1259 -4195
1259 245 -7835
245 139 -4374
139 708 -6126
708 262 -2366
262 858 -434
858 1225 -5819
1225 991 -9121
991 368 -4701
368 1287 -3377
1287 1413 -176
1413 697 -17
697 486 -2773
486 1365 -1238
1365 47 -4536
47 585 -5490
585 1354 -6759
1354 125 -5233
125 54 -1943
54 204 -1655
204 181 -6362
181 187 -9738
187 297 -5807
297 919 -6558
919 780 -8840
780 164 -4566
164 941 -7706
941 39 -4537
39 1179 -7131
1179 820 -8809
820 1113 -8565
1113 737 -107
737 425 -6644
425 542 -9128
542 1422 -7793
1422 138 -3704
138 1439 -1407
1439 608 -8310
608 339 -2218
339 1390 -5850
1390 1347 -8297
1347 104 -8459
104 1494 -6915
1494 862 -3794
862 246 -493
246 857 -8244
857 1283 -7192
1283 217 -9957
217 134 -594
134 740 -9453
740 821 -1474
821 333 -675
333 1270 -53
1270 456 -1200
456 1484 -3305
1484 855 -582
855 944 -2614
944 1492 -1675
1492 1250 -4523
1250 1059 -8528
1059 647 -4564
647 454 -2227
454 465 -1487
465 42 -9729
42 413 -2696
413 1420 -891
1420 91 -2121
91 1329 -523
1329 878 -4051
878 442 -4787
442 710 -5660
710 1280 -6119
1280 989 -7703
989 1029 -4497
1029 1209 -2865
1209 61 -4324
61 1255 -9270
1255 672 -289
672 1495 -6266
1495 92 -9491
92 398 -2429
398 88 -9629
88 132 -8822
132 10 -6884
10 630 -5791
630 1050 -9067
1050 1220 -3954
1220 669 -7423
669 554 -7282
554 611 -2089
611 1002 -8564
1002 1493 -6674
1493 1253 -9290
1253 633 -3417
633 266 -3223
266 220 -3134
220 1473 -6728
1473 569 -109
569 149 -3750
149 1383 -4752
1383 1115 -8673
1115 993 -3778
993 441 -6841
441 385 -5809
385 917 -3246
917 942 -9548
942 652 -5666
652 464 -3261
464 233 -2103
233 836 -2950
836 1261 -9605
1261 309 -5124
309 1076 -8655
1076 523 -6695
523 1366 -9146
1366 1099 -3843
1099 671 -5775
671 916 -1315
916 567 -7330
567 920 -8465
920 549 -1570
549 1238 -9735
1238 1045 -9851
1045 1331 -7945
1331 631 -4516
631 455 -7331
455 516 -1348
516 656 -3866
656 111 -8842
111 1460 -2741
1460 543 -9375
543 1224 -2576
1224 946 -8528
946 607 -2858
607 882 -1451
882 951 -6272
951 776 -6518
776 1453 -6180
1453 1344 -3261
1344 57 -8583
57 303 -9640
303 1138 -4394
1138 646 -7282
646 587 -8449
587 101 -8624
101 992 -6099
992 984 -678
984 963 -360
963 1230 -4317
1230 384 -6817
384 809 -6930
809 107 -9491
107 1069 -2704
1069 265 -7518
265 327 -4248
327 1124 -9323
1124 913 -26
913 1083 -8119
1083 1173 -8431
1173 762 -8172
762 1236 -3176
1236 1314 -955
1314 955 -8766
955 1428 -8193
1428 957 -8986
957 527 -9427
527 219 -6328
219 121 -4956
121 1302 -7607
1302 766 -7632
766 521 -9435
521 854 -4584
854 700 -9106
700 616 -8150
616 1455 -521
1455 1293 -2064
1293 1257 -2952
1257 1006 -2266
1006 1426 -260
1426 898 -4332
898 494 -6145
494 1202 -1500
1202 835 -5706
835 618 -3455
618 127 -6403
127 662 -7317
662 45 -7925
45 994 -6881
994 1432 -1557
1432 736 -5920
736 1445 -9888
1445 70 -3934
70 94 -2361
94 428 -8664
428 534 -296
534 310 -4892
310 436 -8599
436 71 -3478
71 1171 -7769
1171 1409 -7549
1409 519 -3401
519 670 -4424
670 675 -2740
675 1177 -810
1177 1020 -6443
1020 241 -337
241 200 -8306
200 409 -4666
409 452 -1824
452 921 -8595
921 934 -2266
934 257 -8901
257 289 -2563
289 467 -2189
467 1097 -6066
1097 1498 -4939
1498 528 -2419
528 573 -9988
573 153 -5656
153 207 -6404
207 1446 -4187
1446 1024 -67
1024 1196 -7198
1196 1361 -8966
1361 649 -293
649 1382 -5988
1382 753 -9880
753 234 -3977
234 807 -2493
807 910 -3130
910 421 -4293
421 1188 -8603
1188 1203 -981
1203 795 -4981
795 771 -5871
771 1110 -7587
1110 439 -1405
439 1169 -9667
1169 410 -8004
410 966 -7655
966 1475 -2846
1475 1372 -1926
1372 967 -4145
967 685 -7996
685 382 -8060
382 760 -2763
760 1089 -7105
1089 819 -8465
819 16 -3464
16 347 -5364
347 686 -4218
686 550 -2762
550 210 -7878
210 926 -9723
926 114 -1922
114 887 -5486
887 106 -9364
106 1023 -4789
1023 236 -6500
236 508 -7536
508 1044 -6214
1044 815 -6328
815 1189 -8342
1189 730 -2606
730 432 -6994
432 610 -542
610 1327 -758
1327 285 -1564
285 249 -6927
249 860 -213
860 476 -9208
476 909 -9599
909 1003 -3196
1003 1016 -6380
1016 209 -9184
209 565 -4633
565 221 -6466
221 660 -766
660 1010 -4609
1010 1214 -1255
1214 1491 -1818
1491 1405 -9484
1405 175 -1762
175 749 -4380
749 231 -3005
231 884 -8333
884 1018 -6148
1018 1252 -108
1252 1332 -8766
1332 1130 -5910
1130 1459 -2213
1459 943 -8441
943 1048 -184
1048 325 -6375
325 1222 -9041
1222 973 -5678
973 1404 -1048
1404 1008 -251
1008 184 -6238
184 1081 -7405
1081 621 -2521
621 1470 -4174
1470 1367 -8197
1367 626 -7929
626 666 -5777
666 1239 -2285
1239 791 -977
791 43 -9843
43 847 -4799
847 1309 -8031
1309 689 -6583
689 1355 -6630
1355 1079 -5490
1079 747 -5669
747 1075 -6745
1075 641 -4930
641 299 -9288
299 678 -1315
678 1449 -5883
1449 345 -4921
345 468 -7884
468 479 -6396
479 360 -4914
360 1157 -3116
1157 1134 -9709
1134 201 -1936
201 1166 -7745
1166 914 -9411
914 723 -9551
723 680 -7765
680 507 -5922
507 978 -3326
978 1219 -883
1219 346 -3575
346 400 -709
400 765 -5551
765 784 -7526
784 953 -3408
953 87 -3417
87 886 -9908
886 5 -6650
5 159 -4517
159 841 -2190
841 772 -615
772 1397 -983
1397 1086 -7910
1086 21 -695
21 1074 -1636
1074 1125 -6864
1125 513 -69
513 115 -1056
115 1424 -8110
1424 555 -2901
555 190 -5041
190 429 -37
429 24 -8768
24 137 -9436
137 1356 -7034
1356 546 -9724
546 19 -1493
19 725 -7407
725 1150 -5716
1150 122 -3720
122 194 -8327
194 335 -6821
335 1430 -263
1430 901 -6397
901 342 -7000
342 1071 -1105
1071 161 -3565
161 51 -1779
51 711 -195
711 295 -8795
295 1142 -5545
1142 796 -2812
796 1194 -6400
1194 355 -6064
355 637 -1944
637 761 -8212
761 1289 -8042
1289 729 -5211
729 1226 -5194
1226 361 -6587
361 1348 -7793
1348 1462 -8497
1462 338 -9613
338 1370 -8852
1370 1240 -6159
1240 663 -2734
663 447 -5518
447 323 -6939
323 876 -7851
876 171 -2481
171 1030 -2943
1030 1474 -4921
1474 438 -4960
438 172 -24
172 677 -2519
677 489 -7144
489 614 -6747
614 1082 -444
1082 875 -4477
875 1403 -3333
1403 720 -9624
720 578 -4587
578 802 -9026
802 1288 -9290
1288 1077 -8810
1077 619 -2536
619 716 -5250
716 515 -6967
515 968 -5708
968 777 -4227
777 1489 -8810
1489 1025 -8548
1025 974 -4795
974 1379 -3384
1379 535 -4087
535 1300 -8471
1300 1479 -6832
1479 676 -6777
676 336 -9363
336 1174 -6342
1174 1447 -7743
1447 1461 -4972
1461 801 -30
801 282 -9580
282 628 -1025
628 774 -595
774 1323 -7374
1323 1193 -8748
1193 811 -898
811 199 -6269
199 1251 -2375
1251 1022 -6728
1022 773 -9594
773 294 -7792
294 1151 -5465
1151 1500 -3615
1 919 -4645
919 328 -7742
328 309 -745
309 115 -9847
115 852 -1134
852 1315 -6321
1315 532 -8273
532 509 -5687
509 126 -5988
126 1411 -5263
1411 731 -6031
731 717 -2510
717 134 -6657
134 641 -4948
641 729 -3638
729 802 -8749
802 1339 -7423
1339 1401 -343
1401 504 -4872
504 681 -7461
681 1466 -3424
1466 357 -7184
357 1230 -9293
1230 625 -956
625 268 -5596
268 1351 -2837
1351 351 -2352
351 1260 -3392
1260 1305 -8014
1305 1247 -4871
1247 361 -3260
361 658 -9901
658 1231 -2286
1231 260 -2480
260 170 -7258
170 898 -1006
898 90 -7101
90 993 -7178
993 705 -7719
705 651 -4294
651 56 -1603
56 912 -6846
912 748 -8856
748 1223 -9949
1223 1145 -2825
1145 143 -8306
143 85 -7117
85 505 -8106
505 129 -4166
129 592 -9888
592 184 -5095
184 1171 -786
1171 215 -234
215 355 -9638
355 1236 -8794
1236 714 -6997
714 520 -7180
520 438 -7233
438 936 -2881
936 167 -3124
167 71 -4469
71 244 -954
244 1151 -7813
1151 755 -4898
755 772 -4889
772 1314 -6540
1314 1399 -5324
1399 156 -8321
156 462 -9
462 767 -1611
767 1106 -3858
1106 617 -3320
617 437 -4922
437 911 -134
911 1383 -9352
1383 702 -2181
702 961 -2436
961 63 -182
63 980 -6799
980 821 -8038
821 1109 -9931
1109 686 -1630
686 467 -307
467 489 -5016
489 1313 -9486
1313 360 -2529
360 518 -2008
518 629 -3613
629 1227 -9137
1227 1474 -7618
1474 1214 -3063
1214 1261 -5070
1261 1352 -1850
1352 1199 -8159
1199 1268 -3893
1268 48 -8485
48 42 -1774
42 354 -9931
354 307 -8424
307 1273 -9767
1273 23 -7114
23 1334 -9038
1334 1248 -4089
1248 308 -2996
308 223 -2594
223 219 -5294
219 1059 -7128
1059 175 -4335
175 376 -1290
376 1384 -4986
1384 9 -6803
9 1301 -6300
1301 803 -9430
803 111 -4939
111 1330 -5285
1330 1055 -5933
1055 580 -7330
580 228 -905
228 830 -4975
830 996 -1723
996 164 -4353
164 112 -9903
112 810 -1879
810 1496 -8550
1496 1018 -6774
1018 722 -143
722 1296 -5107
1296 36 -5483
36 703 -4117
703 302 -3076
302 519 -7093
519 1146 -8937
1146 977 -4536
977 394 -3530
394 831 -5861
831 1100 -6626
1100 269 -6513
269 12 -4606
12 393 -6079
393 1451 -9922
1451 664 -9587
664 83 -5621
83 845 -1921
845 752 -6482
752 133 -927
133 1096 -1294
1096 1149 -1860
1149 783 -6010
783 587 -2623
587 335 -7
335 1428 -8246
1428 926 -4248
926 483 -9269
483 1392 -8272
1392 372 -9211
372 296 -6803
296 553 -5794
553 1206 -1827
1206 1298 -8504
1298 586 -8255
586 808 -38
808 1467 -8511
1467 842 -9996
842 540 -9950
540 736 -8331
736 787 -7031
787 222 -61
222 471 -5052
471 1037 -7664
1037 375 -7998
375 1120 -998
1120 558 -4679
558 618 -231
618 1056 -9023
1056 84 -1458
84 694 -8017
694 766 -9005
766 405 -7055
405 371 -2760
371 848 -9942
848 1346 -4157
1346 983 -6338
983 1074 -8581
1074 1332 -8252
1332 491 -3877
491 66 -8398
66 675 -9227
675 450 -2526
450 565 -9860
565 411 -2162
411 815 -5643
815 817 -535
817 415 -5049
415 1132 -1956
1132 621 -8388
621 424 -8080
424 102 -1722
102 561 -6142
561 1129 -9321
1129 138 -488
138 186 -2279
186 72 -3046
72 49 -6500
49 265 -1030
265 627 -4989
627 398 -7857
398 1137 -6462
1137 1033 -7873
1033 1364 -9034
1364 299 -6230
299 157 -3306
157 865 -9114
865 88 -6821
88 662 -3202
662 326 -1716
326 59 -2799
59 1180 -6185
1180 678 -4223
678 320 -9758
320 1282 -7871
1282 1241 -9861
1241 121 -292
121 494 -8757
494 511 -8060
511 17 -1605
17 744 -5707
744 239 -1653
239 871 -8053
871 1427 -7871
1427 998 -9797
998 10 -5250
10 853 -2687
853 1115 -2910
1115 786 -9439
786 212 -8098
212 190 -5319
190 279 -1103
279 256 -8817
256 576 -1419
576 1446 -4393
1446 913 -1629
913 154 -7707
154 1034 -8641
1034 708 -8830
708 104 -3741
104 639 -4095
639 876 -2365
876 266 -8328
266 446 -7753
446 964 -1181
964 434 -8460
434 683 -1677
683 3 -1085
3 844 -4929
844 1152 -4589
1152 1046 -7942
1046 645 -1252
645 1312 -9709
1312 281 -9000
281 975 -8517
975 1105 -8801
1105 395 -7126
395 118 -2895
118 745 -4472
745 1414 -125
1414 1016 -4512
1016 480 -5591
480 916 -8881
916 345 -1907
345 286 -9865
286 822 -2564
822 1178 -5154
1178 1278 -3726
1278 605 -2487
605 1444 -2038
1444 155 -9385
155 148 -6910
148 1128 -4849
1128 726 -6981
726 1461 -5584
1461 249 -6461
249 1349 -8511
1349 162 -8350
162 397 -2242
397 231 -5988
231 858 -3281
858 292 -1627
292 272 -4828
272 131 -9085
131 1209 -8784
1209 107 -2228
107 900 -3114
900 790 -9239
790 907 -9592
907 484 -7353
484 229 -1741
229 743 -812
743 40 -7713
40 1133 -9675
1133 1473 -9741
1473 209 -8979
209 868 -1920
868 1039 -2334
1039 322 -4643
322 52 -5812
52 316 -9217
316 671 -2128
671 765 -9461
765 225 -8256
225 1293 -8721
1293 1004 -2694
1004 851 -2846
851 1272 -9901
1272 465 -8637
465 1143 -2267
1143 369 -1779
369 251 -1426
251 716 -8285
716 807 -1800
807 1085 -9207
1085 559 -8215
559 234 -8174
234 1198 -8498
1198 1179 -6634
1179 893 -5547
893 152 -6083
152 385 -1623
385 715 -6228
715 1110 -7106
1110 1300 -3370
1300 1478 -3639
1478 1269 -4307
1269 93 -9989
93 685 -5470
685 1168 -7683
1168 833 -9350
833 904 -3625
904 1481 -6961
1481 1395 -4599
1395 1211 -2727
1211 201 -1339
201 46 -1301
46 384 -9447
384 1002 -9772
1002 920 -7520
920 938 -3327
938 1050 -1180
1050 195 -1963
195 1371 -6959
1371 208 -6907
208 661 -8779
661 146 -4639
146 1054 -2540
1054 985 -2462
985 1250 -5866
1250 1463 -8861
1463 1024 -6787
1024 1062 -2287
1062 1344 -5986
1344 1066 -4437
1066 1416 -7465
1416 1139 -6227
1139 749 -6131
749 284 -9514
284 527 -5315
527 928 -3963
928 1202 -9003
1202 1040 -7137
1040 555 -1987
555 401 -8591
401 1010 -6036
1010 493 -2314
493 135 -7959
135 953 -8375
953 819 -2321
819 923 -3552
923 30 -6784
30 99 -1998
99 1107 -8648
1107 245 -6688
245 869 -8243
869 1134 -4613
1134 721 -5213
721 338 -4987
338 1181 -9506
1181 1340 -6649
1340 37 -6674
37 537 -7965
537 800 -3656
800 1407 -7925
1407 159 -1393
159 448 -4249
448 414 -8360
414 937 -3141
937 1408 -5622
1408 740 -683
740 417 -9731
417 835 -4880
835 860 -1197
860 775 -3405
775 1067 -971
1067 43 -5699
43 737 -5615
737 1323 -9732
1323 931 -475
931 226 -5294
226 1356 -6444
1356 556 -1682
556 795 -5940
795 588 -8944
